data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,176027414,180769252,16,
2022,176027432,180769270,18,
2022,176027382,180769218,16,
2022,176027382,180769219,25,
2022,176027383,180769218,25,
2022,176027383,180769219,16,
2022,176027430,180769268,5,
2022,176027437,180769275,16,
2022,177500719,182217878,19,
2022,176027446,180769283,24,
2022,188086760,192669748,16,
2022,176027449,180769290,5,
2022,176027444,180769281,18,
2022,176027463,180769304,16,
2022,176027438,180769276,16,
2022,176053854,180794749,25,
2022,176053854,180794750,16,
2022,176053855,180794749,16,
2022,176053855,180794750,25,
2022,176027457,180769298,24,
2022,176027425,180769263,1,
2022,176027425,180769264,18,
2022,176027425,180769265,19,
2022,176027426,180769263,1,
2022,176027426,180769264,19,
2022,176027426,180769265,18,
2022,176027427,180769263,18,
2022,176027427,180769264,1,
2022,176027427,180769265,1,
2022,176027448,180769289,16,
2022,176027429,180769267,17,
2022,178139872,182845614,1,
2022,176027461,180769302,21,
2022,176027470,180769311,21,
2022,187475501,192062206,24,
2022,176027474,180769314,24,
2022,188086772,192669750,16,
2022,176027482,180769320,16,
2022,176027482,180769321,25,
2022,176027483,180769320,25,
2022,176027483,180769321,16,
2022,188071064,192654032,1,
2022,188045676,192628739,16,
2022,188045676,192628740,18,
2022,188045677,192628739,18,
2022,188045677,192628740,16,
2022,176027688,180769528,20,
2022,176027682,180769521,18,
2022,176027682,180769522,1,
2022,176258660,180994791,21,
2022,188086779,192669757,16,
2022,188086780,192669757,5,
2022,188078626,192661447,5,
2022,176027702,180769538,1,
2022,176027703,180769538,9,
2022,188069465,192652457,18,
2022,176027720,180769552,16,
2022,176027721,180769552,17,
2022,177501520,182218664,21,
2022,176053506,180794421,24,
2022,176027719,180769551,18,
2022,176027676,180769515,15,
2022,176027676,180769516,15,
2022,176027677,180769515,15,
2022,176027677,180769516,15,
2022,176027735,180769560,24,
2022,176027765,180769587,1,
2022,186441022,191044739,1,
2022,186441022,191044740,1,
2022,176027710,180769543,16,
2022,176646449,181378579,16,
2022,176027772,180769593,18,
2022,176027778,180769599,16,
2022,176027745,180769569,16,
2022,176027770,180769591,16,
2022,176027751,180769575,9,
2022,176027768,180769590,24,
2022,176027769,180769590,16,
2022,176027732,180769557,24,
2022,179217594,183910412,25,
2022,179217594,183910413,16,
2022,178488207,183191483,24,
2022,178488207,183191484,24,
2022,178488208,183191483,24,
2022,178488208,183191484,24,
2022,176027815,180769634,15,
2022,176027800,180769621,16,
2022,176027785,180769606,17,
2022,188073378,192656240,16,
2022,176027793,180769614,19,
2022,176027810,180769629,9,
2022,176027825,180769644,15,
2022,176027780,180769601,19,
2022,188045680,192628744,16,
2022,188045681,192628744,1,
2022,188045682,192628744,1,
2022,177800831,182510651,9,
2022,177800831,182510652,1,
2022,177800832,182510651,16,
2022,177800832,182510652,16,
2022,177800833,182510651,19,
2022,177800833,182510652,16,
2022,177800834,182510651,15,
2022,177800834,182510652,16,
2022,176027829,180769648,16,
2022,176027816,180769635,18,
2022,188078632,192661453,16,
2022,176027836,180769653,24,
2022,188069627,192652612,16,
2022,188069628,192652612,5,
2022,177800830,182510650,24,
2022,176027822,180769641,5,
2022,188586823,193166983,5,
2022,176027841,180769658,24,
2022,188086782,192669759,17,
2022,176027843,180769660,17,
2022,176027848,180769664,18,
2022,176027848,180769665,18,
2022,176027848,180769666,18,
2022,177501521,182218665,24,
2022,177501521,182218666,24,
2022,177501521,182218667,24,
2022,176027844,180769661,18,
2022,176027846,180769663,18,
2022,176027847,180769663,18,
2022,176027842,180769659,1,
2022,176028115,180769932,16,
2022,188045683,192628745,16,
2022,176028117,180769935,16,
2022,176028112,180769929,16,
2022,176028135,180769952,18,
2022,176028145,180769961,16,
2022,176028129,180769945,18,
2022,176028129,180769946,18,
2022,176028129,180769947,18,
2022,176028129,180769948,18,
2022,176028130,180769945,18,
2022,176028130,180769946,18,
2022,176028130,180769947,18,
2022,176028130,180769948,18,
2022,176653248,181385244,16,
2022,176028197,180770012,16,
2022,176028165,180769979,17,
2022,176028173,180769987,9,
2022,176028205,180770021,18,
2022,176028175,180769989,1,
2022,176028484,180770290,1,
2022,176028176,180769990,16,
2022,176028208,180770024,1,
2022,176028203,180770019,5,
2022,176028215,180770031,1,
2022,176028485,180770291,1,
2022,176028187,180770000,1,
2022,177497576,182214977,16,
2022,176028229,180770045,14,
2022,176028226,180770042,1,
2022,177811652,182521243,14,
2022,177811653,182521243,14,
2022,176028247,180770065,24,
2022,176028248,180770065,24,
2022,187470664,192057525,17,
2022,177800835,182510653,24,
2022,176028252,180770069,16,
2022,176028253,180770070,21,
2022,176257112,180993346,17,
2022,176028234,180770050,15,
2022,176257439,180993659,1,
2022,176257439,180993660,18,
2022,188069631,192652615,16,
2022,176028274,180770091,16,
2022,176028259,180770078,16,
2022,182024933,186687843,24,
2022,176028278,180770095,21,
2022,176028267,180770084,17,
2022,176028268,180770084,19,
2022,176028264,180770082,18,
2022,176028265,180770082,18,
2022,176028489,180770294,17,
2022,176028490,180770294,19,
2022,176028273,180770090,1,
2022,176028284,180770101,24,
2022,176028283,180770100,1,
2022,184243453,188875600,16,
2022,176028498,180770301,17,
2022,176028285,180770102,21,
2022,176028285,180770103,25,
2022,176028286,180770102,25,
2022,176028286,180770103,21,
2022,176028271,180770087,24,
2022,176029576,180771320,3,
2022,188045686,192628749,16,
2022,176028282,180770099,16,
2022,176028494,180770297,16,
2022,188069632,192652616,15,
2022,186444336,191048010,18,
2022,176257118,180993352,16,
2022,176028495,180770298,18,
2022,179015739,183711969,24,
2022,179015740,183711969,24,
2022,176028506,180770307,24,
2022,176028506,180770308,24,
2022,176028506,180770309,24,
2022,176028506,180770310,24,
2022,176028512,180770316,21,
2022,176028522,180770325,8,
2022,177498242,182215592,16,
2022,176028530,180770334,18,
2022,178488214,183191489,1,
2022,179218791,183911541,16,
2022,176028556,180770364,18,
2022,178816248,183516135,21,
2022,181407164,186071311,9,
2022,176028548,180770355,18,
2022,176028509,180770313,5,
2022,176028539,180770343,7,
2022,176028539,180770344,1,
2022,176028542,180770347,1,
2022,176650831,181382867,16,
2022,187470148,192057035,16,
2022,187470148,192057036,16,
2022,177498244,182215594,18,
2022,176028557,180770365,16,
2022,176028572,180770380,14,
2022,176028560,180770368,1,
2022,176028560,180770369,1,
2022,176653628,181385597,18,
2022,176257126,180993360,24,
2022,176257126,180993361,24,
2022,176257126,180993362,24,
2022,176028580,180770390,20,
2022,184301121,188930702,1,
2022,176028585,180770394,18,
2022,176028558,180770366,7,
2022,188919739,193497849,18,
2022,176028570,180770378,18,
2022,176257131,180993369,17,
2022,178816249,183516136,16,
2022,176653629,181385598,17,
2022,176028614,180770422,24,
2022,176028593,180770401,1,
2022,176028600,180770408,17,
2022,176028630,180770436,16,
2022,176257124,180993359,18,
2022,176028628,180770434,1,
2022,176028604,180770413,8,
2022,177498576,182215916,9,
2022,176028635,180770441,16,
2022,179217599,183910417,16,
2022,176028643,180770449,21,
2022,188069633,192652617,24,
2022,176652798,181384815,26,
2022,176028620,180770427,18,
2022,176028639,180770445,17,
2022,176028640,180770446,16,
2022,176028709,180770517,16,
2022,176028706,180770514,15,
2022,188045688,192628750,16,
2022,176028713,180770521,1,
2022,176257442,180993662,16,
2022,176028714,180770522,24,
2022,176028707,180770515,21,
2022,176028712,180770520,16,
2022,176028716,180770525,1,
2022,176028716,180770526,25,
2022,176028717,180770525,25,
2022,176028717,180770526,1,
2022,176028718,180770527,1,
2022,180398637,185076142,16,
2022,176028725,180770533,18,
2022,176028728,180770536,20,
2022,177497578,182214979,5,
2022,188073383,192656248,16,
2022,176028724,180770532,16,
2022,177812493,182522050,18,
2022,182585727,187239416,21,
2022,176028741,180770547,16,
2022,176257134,180993373,7,
2022,176028734,180770542,14,
2022,176028735,180770542,14,
2022,176647883,181379963,19,
2022,186451070,191054650,16,
2022,186451071,191054650,24,
2022,176028736,180770543,25,
2022,176028736,180770544,21,
2022,176028737,180770543,21,
2022,176028737,180770544,25,
2022,176028759,180770563,16,
2022,176028748,180770554,9,
2022,176028746,180770552,24,
2022,177501524,182218671,24,
2022,176028781,180770586,21,
2022,176028778,180770583,16,
2022,176028792,180770597,19,
2022,176028799,180770603,16,
2022,184300112,188929771,1,
2022,176028789,180770594,16,
2022,176028782,180770587,16,
2022,176028786,180770591,1,
2022,176028795,180770599,16,
2022,176028791,180770596,21,
2022,176257136,180993375,22,
2022,177500240,182217435,16,
2022,176028790,180770595,1,
2022,188585382,193165599,9,
2022,176028806,180770610,18,
2022,176028801,180770605,15,
2022,176652805,181384821,16,
2022,182586236,187239922,3,
2022,176028874,180770674,18,
2022,176028874,180770675,18,
2022,176028870,180770671,16,
2022,188069635,192652619,21,
2022,188071318,192654268,19,
2022,176028871,180770672,16,
2022,176028872,180770672,9,
2022,176028867,180770668,1,
2022,176653258,181385254,16,
2022,176028864,180770665,14,
2022,188045690,192628752,18,
2022,188045691,192628753,16,
2022,188045692,192628753,5,
2022,176028878,180770677,16,
2022,176028884,180770681,1,
2022,176028885,180770682,16,
2022,176257138,180993377,16,
2022,176028883,180770680,17,
2022,176028908,180770690,10,
2022,176028910,180770694,14,
2022,182046565,186708860,24,
2022,176028912,180770696,16,
2022,188091762,192674645,16,
2022,176028893,180770687,16,
2022,176028909,180770691,18,
2022,176028909,180770692,18,
2022,176028909,180770693,18,
2022,179217600,183910418,16,
2022,176028946,180770713,24,
2022,176028954,180770720,18,
2022,176028936,180770703,18,
2022,188073386,192656251,16,
2022,176028965,180770732,21,
2022,182586243,187239929,1,
2022,176028960,180770727,24,
2022,182586244,187239930,3,
2022,176028960,180770728,24,
2022,179219370,183912101,24,
2022,176028972,180770739,16,
2022,182586245,187239931,21,
2022,176257140,180993379,16,
2022,176028917,180770700,5,
2022,182586242,187239928,21,
2022,176028956,180770723,16,
2022,182586246,187239932,21,
2022,176257143,180993382,24,
2022,176028943,180770710,14,
2022,182586654,187240355,16,
2022,182586315,187239994,24,
2022,176650840,181382873,18,
2022,188094427,192677312,18,
2022,188093641,192676515,16,
2022,182586247,187239933,1,
2022,182586241,187239927,1,
2022,182034198,186697005,16,
2022,176028989,180770757,15,
2022,176028990,180770757,15,
2022,178818470,183518266,18,
2022,176028991,180770758,24,
2022,176028980,180770748,16,
2022,176028986,180770755,18,
2022,176028981,180770749,1,
2022,178488224,183191497,16,
2022,176029012,180770778,16,
2022,176029010,180770776,24,
2022,176029018,180770784,16,
2022,176029007,180770773,18,
2022,176029000,180770766,16,
2022,176029011,180770777,16,
2022,176029022,180770788,16,
2022,176029015,180770781,16,
2022,176029001,180770767,1,
2022,176029023,180770789,16,
2022,177800837,182510655,21,
2022,176029035,180770802,16,
2022,177502051,182219178,1,
2022,176258683,180994811,1,
2022,176029040,180770812,11,
2022,176029043,180770815,24,
2022,186444337,191048011,18,
2022,176029027,180770793,21,
2022,176257445,180993665,25,
2022,176257445,180993666,16,
2022,176029045,180770818,18,
2022,176029255,180771012,16,
2022,176257149,180993388,18,
2022,176257149,180993389,18,
2022,176257149,180993390,18,
2022,176257150,180993388,18,
2022,176257150,180993389,18,
2022,176257150,180993390,18,
2022,176257443,180993663,18,
2022,176257443,180993664,16,
2022,188045695,192628756,16,
2022,188045696,192628756,18,
2022,176029259,180771015,1,
2022,176029259,180771016,1,
2022,176029259,180771017,1,
2022,176029260,180771015,1,
2022,176029260,180771016,1,
2022,176029260,180771017,1,
2022,181407166,186071313,24,
2022,176029257,180771014,21,
2022,176029258,180771014,5,
2022,178487056,183190373,1,
2022,178817220,183517059,5,
2022,178817222,183517060,5,
2022,176029269,180771023,16,
2022,176029270,180771023,16,
2022,177501527,182218674,16,
2022,176258685,180994813,16,
2022,176029277,180771030,1,
2022,176029277,180771031,24,
2022,176029285,180771040,17,
2022,176258360,180994506,16,
2022,188071319,192654269,1,
2022,176257446,180993667,25,
2022,176257446,180993668,11,
2022,176257447,180993667,10,
2022,176257447,180993668,25,
2022,188071321,192654270,18,
2022,176029332,180771086,19,
2022,176029311,180771066,21,
2022,176029312,180771066,13,
2022,178488454,183191739,1,
2022,176029273,180771026,16,
2022,176029347,180771099,16,
2022,176029346,180771098,21,
2022,182586248,187239934,21,
2022,182586319,187239998,5,
2022,186429953,191033689,16,
2022,188093639,192676513,21,
2022,186429953,191033690,25,
2022,186429954,191033689,25,
2022,186429954,191033690,16,
2022,186429955,191033689,17,
2022,186429955,191033690,16,
2022,176029315,180771069,1,
2022,182586250,187239936,17,
2022,188069636,192652620,16,
2022,176029327,180771081,16,
2022,188919741,193497850,24,
2022,188919742,193497850,24,
2022,176029367,180771120,17,
2022,182034206,186697011,1,
2022,188043693,192626797,16,
2022,176029371,180771123,16,
2022,176029359,180771111,16,
2022,176029359,180771112,16,
2022,176029393,180771145,14,
2022,176029385,180771140,24,
2022,176029386,180771140,24,
2022,176029388,180771142,24,
2022,176029388,180771143,25,
2022,176029389,180771142,25,
2022,176029389,180771143,24,
2022,176029390,180771142,16,
2022,176029390,180771143,16,
2022,176029394,180771146,25,
2022,176029394,180771147,21,
2022,176029394,180771148,13,
2022,176029395,180771146,21,
2022,176029395,180771147,25,
2022,176029395,180771148,5,
2022,176029402,180771156,16,
2022,176029406,180771160,5,
2022,176029377,180771130,14,
2022,176257159,180993400,21,
2022,188045697,192628757,16,
2022,188086798,192669773,17,
2022,176257449,180993670,18,
2022,176029407,180771161,24,
2022,176029404,180771158,1,
2022,188069639,192652625,17,
2022,177500738,182217897,24,
2022,177500738,182217898,15,
2022,177500738,182217899,18,
2022,177500739,182217897,16,
2022,177500739,182217898,15,
2022,177500739,182217899,18,
2022,177500740,182217897,24,
2022,177500740,182217898,15,
2022,177500740,182217899,18,
2022,179217601,183910419,16,
2022,177500246,182217442,15,
2022,176029410,180771164,21,
2022,176257161,180993402,1,
2022,176029411,180771165,24,
2022,188069640,192652626,19,
2022,188069641,192652626,19,
2022,177497591,182214992,1,
2022,188074804,192657631,9,
2022,182586251,187239937,1,
2022,176029588,180771331,21,
2022,176257451,180993671,18,
2022,182586338,187240023,1,
2022,176257451,180993672,18,
2022,176257451,180993673,18,
2022,176257451,180993674,18,
2022,182586252,187239938,17,
2022,176029592,180771336,24,
2022,176029592,180771337,24,
2022,188071322,192654271,16,
2022,182586253,187239939,1,
2022,182586291,187239975,24,
2022,176029593,180771338,18,
2022,176029602,180771346,1,
2022,178488231,183191502,16,
2022,176053859,180794753,16,
2022,176029715,180771466,17,
2022,184246138,188878177,18,
2022,176651242,181383348,16,
2022,176651242,181383349,25,
2022,176651243,181383348,25,
2022,176651243,181383349,16,
2022,188071327,192654277,21,
2022,177497592,182214993,16,
2022,178488234,183191504,24,
2022,188071325,192654275,24,
2022,176257168,180993408,19,
2022,178998941,183696116,16,
2022,176029750,180771505,18,
2022,178137506,182843245,25,
2022,178137506,182843246,16,
2022,178137507,182843245,16,
2022,178137507,182843246,5,
2022,180757407,185429667,20,
2022,186444339,191048012,15,
2022,176029756,180771510,16,
2022,176257170,180993410,18,
2022,176029760,180771514,15,
2022,176647897,181379979,21,
2022,178999429,183696581,16,
2022,176029774,180771533,24,
2022,176029774,180771534,25,
2022,176029775,180771533,25,
2022,176029775,180771534,24,
2022,184300113,188929772,14,
2022,184300113,188929773,14,
2022,184300113,188929774,14,
2022,176258691,180994819,16,
2022,176258690,180994817,16,
2022,176258690,180994818,16,
2022,178488974,183192239,24,
2022,178488974,183192240,17,
2022,178488975,183192239,24,
2022,188093730,192676606,16,
2022,178488975,183192240,19,
2022,176029784,180771543,21,
2022,188094253,192677149,1,
2022,176029773,180771532,16,
2022,188093640,192676514,18,
2022,182586254,187239940,1,
2022,188094429,192677314,24,
2022,188094430,192677314,24,
2022,176029777,180771536,17,
2022,182586258,187239944,1,
2022,176029780,180771539,22,
2022,182586259,187239945,21,
2022,182586261,187239947,1,
2022,176029770,180771529,21,
2022,187476011,192062693,9,
2022,176257175,180993415,16,
2022,176257176,180993415,20,
2022,176029845,180771593,17,
2022,176257174,180993414,16,
2022,188073390,192656256,1,
2022,188073391,192656256,1,
2022,188073392,192656256,1,
2022,176029808,180771561,18,
2022,176029808,180771562,18,
2022,176029808,180771563,18,
2022,176030114,180771845,18,
2022,176030115,180771845,16,
2022,176030116,180771845,16,
2022,176030240,180771955,16,
2022,177497598,182214998,16,
2022,177497593,182214994,24,
2022,177497593,182214995,24,
2022,182586480,187240159,1,
2022,177497594,182214994,5,
2022,177497594,182214995,1,
2022,176029967,180771698,24,
2022,182586237,187239923,1,
2022,176029967,180771699,24,
2022,176029967,180771700,24,
2022,176053511,180794427,16,
2022,188069643,192652628,21,
2022,176053520,180794436,24,
2022,176053519,180794435,9,
2022,176053521,180794437,21,
2022,188045702,192628761,21,
2022,177502052,182219179,16,
2022,176053523,180794439,17,
2022,176053524,180794440,18,
2022,188045700,192628759,18,
2022,188045700,192628760,18,
2022,188045701,192628759,18,
2022,188045701,192628760,18,
2022,176053526,180794443,24,
2022,176053527,180794444,11,
2022,176053537,180794452,16,
2022,177502053,182219180,21,
2022,188074813,192657637,16,
2022,188074814,192657637,16,
2022,176650318,181382368,16,
2022,176053560,180794474,16,
2022,176053547,180794460,16,
2022,180757408,185429668,17,
2022,176257178,180993417,15,
2022,177812496,182522053,9,
2022,182824516,187473733,16,
2022,176053576,180794492,18,
2022,176258695,180994823,16,
2022,176053589,180794505,18,
2022,179219072,183911811,24,
2022,176053587,180794503,1,
2022,176053587,180794504,25,
2022,176053588,180794503,25,
2022,176053588,180794504,1,
2022,177497195,182214621,21,
2022,176257452,180993675,11,
2022,178137508,182843247,16,
2022,176053862,180794756,18,
2022,176258366,180994512,21,
2022,176650854,181382891,21,
2022,176053611,180794528,14,
2022,176257183,180993422,1,
2022,176053597,180794514,21,
2022,182586262,187239948,1,
2022,176257184,180993423,19,
2022,176053625,180794542,14,
2022,182586290,187239974,24,
2022,182586263,187239949,19,
2022,182586352,187240041,17,
2022,182586353,187240041,17,
2022,176257182,180993421,18,
2022,182586264,187239950,21,
2022,176053633,180794551,1,
2022,188094431,192677315,1,
2022,176053633,180794552,1,
2022,176053645,180794564,25,
2022,182586521,187240210,1,
2022,182586550,187240246,16,
2022,176053645,180794565,18,
2022,176053646,180794564,18,
2022,176053646,180794565,25,
2022,176053643,180794562,21,
2022,177497604,182215004,16,
2022,187463448,192050509,15,
2022,182586561,187240257,1,
2022,176053650,180794569,18,
2022,182586565,187240261,1,
2022,180392910,185070555,18,
2022,176651542,181383602,16,
2022,176053647,180794566,18,
2022,182586583,187240279,1,
2022,176053640,180794559,16,
2022,176053640,180794560,16,
2022,176053641,180794559,16,
2022,176053641,180794560,16,
2022,182586589,187240286,1,
2022,176053670,180794585,1,
2022,182586590,187240287,24,
2022,182586591,187240287,24,
2022,178485688,183188993,21,
2022,178485689,183188993,15,
2022,178485690,183188993,15,
2022,182586598,187240294,1,
2022,187474979,192061703,16,
2022,182586601,187240297,1,
2022,176053869,180794762,18,
2022,177498927,182216229,19,
2022,182045833,186708139,24,
2022,176650855,181382892,13,
2022,182586615,187240312,24,
2022,176650855,181382893,25,
2022,176650856,181382892,25,
2022,176650856,181382893,13,
2022,176257456,180993679,18,
2022,176257456,180993680,18,
2022,176257456,180993681,18,
2022,188086801,192669775,24,
2022,188094148,192677040,19,
2022,176053870,180794763,11,
2022,182586670,187240370,17,
2022,188094254,192677150,16,
2022,176257195,180993433,16,
2022,182586680,187240379,16,
2022,176053873,180794766,24,
2022,176053873,180794767,24,
2022,176257197,180993434,18,
2022,182586694,187240391,1,
2022,182586695,187240392,19,
2022,182586695,187240393,15,
2022,182586696,187240394,21,
2022,176053877,180794769,14,
2022,176053878,180794769,14,
2022,176053893,180794783,16,
2022,176652832,181384842,16,
2022,176258701,180994830,17,
2022,176652833,181384843,25,
2022,176652833,181384844,9,
2022,176652834,181384843,9,
2022,176652834,181384844,25,
2022,176257204,180993443,20,
2022,176053892,180794782,5,
2022,176053930,180794818,16,
2022,176053927,180794815,1,
2022,176053935,180794823,16,
2022,188045705,192628764,15,
2022,176257208,180993447,16,
2022,188095472,192678308,16,
2022,188095472,192678309,16,
2022,182827037,187476128,16,
2022,176258372,180994515,1,
2022,188073356,192656218,14,
2022,176257460,180993683,17,
2022,177497615,182215014,21,
2022,176054000,180794884,10,
2022,176053998,180794882,1,
2022,176053993,180794877,5,
2022,176053991,180794875,16,
2022,178135365,182841085,24,
2022,182586722,187240418,16,
2022,177497616,182215015,16,
2022,182586723,187240419,1,
2022,182586723,187240420,1,
2022,182586725,187240423,1,
2022,188094149,192677041,1,
2022,188094438,192677322,24,
2022,188092258,192675148,1,
2022,176654015,181385972,17,
2022,182827038,187476129,17,
2022,188092265,192675154,1,
2022,187463197,192050252,18,
2022,188094255,192677151,16,
2022,188092266,192675155,5,
2022,188045708,192628767,16,
2022,188092277,192675169,1,
2022,176257220,180993456,1,
2022,188092267,192675156,3,
2022,176652836,181384846,16,
2022,176257231,180993466,18,
2022,188092268,192675157,1,
2022,177501536,182218681,18,
2022,188092269,192675158,3,
2022,177501536,182218682,25,
2022,188094439,192677323,26,
2022,177501537,182218681,25,
2022,177501537,182218682,18,
2022,176258374,180994517,16,
2022,188092290,192675182,3,
2022,180758427,185430631,18,
2022,180758427,185430632,18,
2022,180758428,185430631,16,
2022,180758428,185430632,16,
2022,176054010,180794894,9,
2022,176257226,180993462,21,
2022,188092260,192675150,24,
2022,176257230,180993465,16,
2022,188092263,192675153,24,
2022,188092264,192675153,24,
2022,176257453,180993676,18,
2022,176257465,180993687,18,
2022,188092262,192675152,3,
2022,177497618,182215017,16,
2022,188092302,192675196,1,
2022,176257236,180993470,21,
2022,188071334,192654284,16,
2022,184243456,188875603,21,
2022,188092315,192675210,3,
2022,184243457,188875603,22,
2022,188092316,192675211,16,
2022,176257469,180993690,18,
2022,188094441,192677325,18,
2022,188092319,192675213,21,
2022,176257471,180993691,24,
2022,187471368,192058202,15,
2022,188092320,192675214,9,
2022,176257480,180993698,16,
2022,188092323,192675217,1,
2022,188092324,192675218,1,
2022,188092328,192675222,1,
2022,176257477,180993696,17,
2022,188092331,192675225,21,
2022,188092333,192675227,24,
2022,176257478,180993696,19,
2022,188092357,192675254,17,
2022,176257486,180993704,19,
2022,187464088,192051136,18,
2022,188092338,192675232,1,
2022,176257493,180993711,16,
2022,188092358,192675255,16,
2022,176257497,180993714,21,
2022,188092359,192675256,1,
2022,176653643,181385612,18,
2022,188092360,192675257,1,
2022,176257512,180993729,5,
2022,188092362,192675260,1,
2022,188092378,192675274,24,
2022,188092363,192675261,21,
2022,188094479,192677359,16,
2022,176257513,180993729,1,
2022,176257488,180993706,16,
2022,188092351,192675248,1,
2022,188092352,192675248,1,
2022,188092348,192675246,1,
2022,177498588,182215925,19,
2022,188092349,192675246,18,
2022,177501539,182218684,24,
2022,188092364,192675262,1,
2022,177497196,182214622,18,
2022,188092343,192675241,19,
2022,188092365,192675263,3,
2022,184243458,188875604,18,
2022,176650241,181382294,19,
2022,180400870,185078285,18,
2022,176257510,180993727,24,
2022,184241884,188874111,18,
2022,176257540,180993754,24,
2022,176257541,180993754,24,
2022,176652839,181384849,18,
2022,176257524,180993739,17,
2022,176651247,181383352,16,
2022,176257536,180993751,18,
2022,177497619,182215018,16,
2022,177497619,182215019,9,
2022,177497619,182215020,9,
2022,177497620,182215018,25,
2022,177497620,182215019,9,
2022,177497620,182215020,16,
2022,177497621,182215018,9,
2022,177497621,182215019,25,
2022,177497621,182215020,16,
2022,176257522,180993737,19,
2022,176652838,181384848,16,
2022,184304169,188933521,18,
2022,184304170,188933521,16,
2022,184304171,188933521,16,
2022,184304172,188933521,16,
2022,176257543,180993756,8,
2022,176257544,180993756,8,
2022,188585384,193165601,16,
2022,176257564,180993776,24,
2022,177497220,182214643,16,
2022,176257568,180993779,14,
2022,176257568,180993780,14,
2022,176257559,180993769,19,
2022,176257559,180993770,15,
2022,176257560,180993771,17,
2022,176257577,180993788,24,
2022,176257566,180993777,24,
2022,176257578,180993789,21,
2022,187475503,192062208,16,
2022,176257557,180993767,16,
2022,188071338,192654287,16,
2022,176257588,180993798,16,
2022,176257583,180993793,5,
2022,178487049,183190368,16,
2022,178487049,183190369,16,
2022,178487050,183190368,16,
2022,178487050,183190369,16,
2022,178487051,183190368,16,
2022,178487051,183190369,16,
2022,178487052,183190368,16,
2022,178487052,183190369,18,
2022,176257592,180993803,16,
2022,176257591,180993802,16,
2022,176257573,180993785,16,
2022,177812499,182522056,9,
2022,177812500,182522056,16,
2022,176257595,180993806,16,
2022,177497627,182215026,18,
2022,178817226,183517064,1,
2022,176257599,180993810,16,
2022,176257608,180993819,16,
2022,176257602,180993814,16,
2022,176257610,180993821,16,
2022,176257623,180993832,21,
2022,176257617,180993826,16,
2022,179218809,183911562,16,
2022,178485041,183188354,11,
2022,182045844,186708149,9,
2022,182824518,187473735,1,
2022,176257605,180993817,16,
2022,177801164,182510977,16,
2022,177801164,182510978,25,
2022,177801165,182510977,25,
2022,177801165,182510978,16,
2022,176257612,180993823,24,
2022,178137513,182843252,9,
2022,184301747,188931268,24,
2022,176650255,181382305,5,
2022,177497310,182214735,1,
2022,176653270,181385267,19,
2022,188092374,192675271,13,
2022,188092346,192675244,24,
2022,176650258,181382307,16,
2022,188092345,192675243,9,
2022,176257639,180993848,16,
2022,188092347,192675245,24,
2022,176257670,180993874,16,
2022,176257663,180993868,24,
2022,176257663,180993869,24,
2022,176653271,181385268,5,
2022,188092342,192675240,24,
2022,176653272,181385268,21,
2022,176257649,180993855,21,
2022,188092368,192675265,19,
2022,182826301,187475400,16,
2022,182826302,187475400,16,
2022,188092339,192675233,24,
2022,182826303,187475400,18,
2022,188092354,192675250,24,
2022,188092354,192675251,24,
2022,176650259,181382308,21,
2022,188092355,192675252,14,
2022,188092340,192675234,14,
2022,176257680,180993884,9,
2022,188092379,192675275,1,
2022,188092369,192675266,21,
2022,176653266,181385263,19,
2022,176257699,180993901,15,
2022,188092353,192675249,24,
2022,188092370,192675267,1,
2022,176654018,181385975,21,
2022,188092344,192675242,1,
2022,188092371,192675268,21,
2022,188092372,192675269,18,
2022,188092373,192675270,17,
2022,176257675,180993879,16,
2022,188092350,192675247,24,
2022,176257711,180993912,19,
2022,188092356,192675253,16,
2022,176257711,180993913,25,
2022,176257712,180993912,25,
2022,176257712,180993913,19,
2022,176257696,180993898,21,
2022,188092516,192675400,21,
2022,188092474,192675363,16,
2022,176257709,180993910,5,
2022,188092477,192675366,1,
2022,176257746,180993948,17,
2022,188092478,192675367,17,
2022,188092479,192675368,1,
2022,176257767,180993967,15,
2022,177497313,182214737,15,
2022,188092459,192675348,24,
2022,176257686,180993889,24,
2022,188092470,192675359,24,
2022,176257686,180993890,25,
2022,176257687,180993889,25,
2022,188092480,192675369,21,
2022,176257687,180993890,24,
2022,176257748,180993950,1,
2022,188092472,192675361,1,
2022,176257749,180993950,1,
2022,178485042,183188355,24,
2022,176257764,180993964,21,
2022,188092482,192675373,21,
2022,188092469,192675358,24,
2022,188587283,193167494,18,
2022,188587283,193167495,9,
2022,188587284,193167494,18,
2022,188092593,192675478,1,
2022,188587284,193167495,9,
2022,188587285,193167494,25,
2022,188587285,193167495,18,
2022,176257765,180993965,18,
2022,188092456,192675345,24,
2022,187464524,192051571,21,
2022,188092475,192675364,24,
2022,187464525,192051571,5,
2022,176257815,180994013,18,
2022,188092483,192675374,21,
2022,177501541,182218686,16,
2022,177501541,182218687,1,
2022,176257782,180993979,24,
2022,176257807,180994007,18,
2022,176257808,180994007,18,
2022,176257794,180993994,21,
2022,188092484,192675375,1,
2022,176652842,181384852,16,
2022,188092476,192675365,24,
2022,176652843,181384852,16,
2022,176652844,181384852,16,
2022,188086805,192669779,18,
2022,188086806,192669779,16,
