data_year,weapon_id,offense_id,nibrs_weapon_id
2022,41,190401482,
2022,41,190401483,
2022,1,190401485,
2022,41,190401484,
2022,3,189047444,
2022,41,190401486,
2022,41,189047450,
2022,3,190401495,
2022,3,190401498,
2022,41,190401499,
2022,3,202443629,
2022,41,190401506,
2022,1,190401509,
2022,41,190401515,
2022,41,190401514,
2022,31,190401516,
2022,21,190597096,
2022,41,190401519,
2022,1,202437448,
2022,41,190401531,
2022,1,190401529,
2022,41,192487391,
2022,41,190401537,
2022,41,190401539,
2022,21,190401540,
2022,42,194746474,
2022,21,190401545,
2022,41,190401549,
2022,41,190401550,
2022,3,190597097,
2022,41,190393656,
2022,41,190401551,
2022,1,190597099,
2022,41,190401561,
2022,41,190401570,
2022,42,190401568,
2022,41,189047453,
2022,39,189047460,
2022,3,189286149,
2022,32,189047458,
2022,3,195760725,
2022,1,202962186,
2022,3,192494600,
2022,3,192494601,
2022,41,189047461,
2022,41,189047467,
2022,41,189047472,
2022,31,202438093,
2022,38,202438093,
2022,41,202438094,
2022,42,194746473,
2022,41,190401578,
2022,1,190401576,
2022,41,190401582,
2022,41,190401581,
2022,41,190401585,
2022,1,190401591,
2022,1,190401595,
2022,42,190401597,
2022,41,190393657,
2022,1,190401603,
2022,1,190401604,
2022,41,190401606,
2022,41,190401611,
2022,41,190401613,
2022,41,190401614,
2022,41,190401617,
2022,41,190393659,
2022,1,190401619,
2022,41,190401621,
2022,41,190401623,
2022,21,190401630,
2022,41,190401632,
2022,41,190401633,
2022,41,202954430,
2022,41,190401634,
2022,41,190401635,
2022,41,190401637,
2022,41,190401644,
2022,41,190401649,
2022,21,190401650,
2022,38,190401654,
2022,41,190401655,
2022,1,190393669,
2022,41,190401657,
2022,41,190401660,
2022,41,190401662,
2022,31,190401663,
2022,41,189047469,
2022,41,189047475,
2022,41,190401677,
2022,41,189047470,
2022,31,190401680,
2022,41,190401678,
2022,41,190401684,
2022,41,202963537,
2022,1,193566408,
2022,41,190401693,
2022,41,190393676,
2022,3,190597101,
2022,41,190401694,
2022,41,190401704,
2022,1,190393674,
2022,41,190401709,
2022,41,190401711,
2022,41,190401716,
2022,39,190401717,
2022,41,190401721,
2022,3,190393679,
2022,41,190401730,
2022,1,190401732,
2022,41,190401735,
2022,41,190393678,
2022,41,190401736,
2022,41,190401742,
2022,3,190401743,
2022,1,190402725,
2022,1,190402726,
2022,1,190402727,
2022,41,190401746,
2022,21,190401751,
2022,41,190401758,
2022,41,190401759,
2022,41,190401763,
2022,41,190401764,
2022,41,190401766,
2022,3,190401770,
2022,41,190401772,
2022,41,190401776,
2022,41,190401779,
2022,32,190401782,
2022,3,190401780,
2022,41,190401786,
2022,41,190401788,
2022,41,190401789,
2022,41,190401791,
2022,31,190401790,
2022,41,190401798,
2022,1,189047464,
2022,1,189047465,
2022,3,189047465,
2022,3,189047474,
2022,41,189047466,
2022,41,189047477,
2022,41,202437454,
2022,41,194746478,
2022,41,190401804,
2022,31,190401806,
2022,41,190401809,
2022,41,190401811,
2022,41,190401814,
2022,41,190401813,
2022,41,190991217,
2022,1,190393685,
2022,41,189047471,
2022,41,190401819,
2022,42,200815992,
2022,32,190401821,
2022,41,189286154,
2022,41,189286151,
2022,41,189047480,
2022,41,189047476,
2022,41,190401823,
2022,41,190401826,
2022,41,190401827,
2022,41,190401828,
2022,1,190401829,
2022,41,190401830,
2022,1,190401831,
2022,41,190401842,
2022,41,190401843,
2022,1,190401845,
2022,41,190401858,
2022,41,190401863,
2022,41,190401868,
2022,5,194746479,
2022,41,190401874,
2022,1,190401877,
2022,41,190401880,
2022,1,190401887,
2022,41,190401890,
2022,1,190401888,
2022,41,190401892,
2022,41,190401896,
2022,41,190401897,
2022,41,190401901,
2022,41,190401904,
2022,41,190401906,
2022,41,190401907,
2022,41,190401909,
2022,41,190401908,
2022,3,190401910,
2022,41,190401912,
2022,41,190401913,
2022,41,190401917,
2022,41,190393689,
2022,41,190401928,
2022,41,192487401,
2022,41,190401931,
2022,41,190401934,
2022,41,190401938,
2022,42,190401937,
2022,41,190401939,
2022,3,192487404,
2022,41,202437456,
2022,1,190393694,
2022,41,190401947,
2022,41,190401948,
2022,41,190393695,
2022,41,190401949,
2022,41,190401951,
2022,3,190401955,
2022,41,190401957,
2022,31,190393698,
2022,1,190401959,
2022,31,190401964,
2022,41,190401965,
2022,41,190401966,
2022,41,190401967,
2022,21,190401969,
2022,41,190401970,
2022,41,190401971,
2022,41,190401973,
2022,41,190401975,
2022,41,190401974,
2022,41,190401977,
2022,1,190401978,
2022,41,190401980,
2022,41,190401981,
2022,41,190401982,
2022,41,190393700,
2022,41,190401986,
2022,41,190401992,
2022,21,190401995,
2022,1,190401997,
2022,41,190401998,
2022,39,190402003,
2022,41,192487407,
2022,41,190597107,
2022,31,190402006,
2022,41,190402010,
2022,41,190402012,
2022,41,190402015,
2022,41,190402019,
2022,41,190402025,
2022,1,190402023,
2022,41,190402029,
2022,41,190402033,
2022,41,190402032,
2022,41,190402035,
2022,31,190402040,
2022,1,190402044,
2022,3,190402045,
2022,41,190402049,
2022,41,190402047,
2022,41,189047481,
2022,41,190402050,
2022,41,189047468,
2022,1,190402053,
2022,31,189047482,
2022,41,189047483,
2022,41,189047485,
2022,42,190393709,
2022,1,190402059,
2022,41,190393710,
2022,41,190393714,
2022,41,190402061,
2022,41,190402060,
2022,1,190393711,
2022,31,190393711,
2022,41,190402063,
2022,41,190402068,
2022,41,190402072,
2022,41,190402071,
2022,1,190402076,
2022,41,190402077,
2022,41,190402078,
2022,41,190402080,
2022,21,190402081,
2022,41,190402091,
2022,41,190393716,
2022,1,192482882,
2022,41,190402104,
2022,41,190402108,
2022,41,190402111,
2022,41,190402113,
2022,42,192487411,
2022,41,190402119,
2022,41,190402121,
2022,41,190402122,
2022,41,190597109,
2022,41,190402722,
2022,1,190402127,
2022,41,190402126,
2022,41,190402133,
2022,41,190402136,
2022,41,194746485,
2022,41,190402140,
2022,41,192487413,
2022,41,190402144,
2022,41,190402148,
2022,1,190402145,
2022,41,190402147,
2022,41,190402149,
2022,41,190402151,
2022,41,190393721,
2022,41,190402153,
2022,3,190402157,
2022,41,190402161,
2022,41,190402172,
2022,41,189047486,
2022,41,190392941,
2022,41,190393723,
2022,41,190402194,
2022,1,190402199,
2022,1,190402200,
2022,41,190402201,
2022,41,190402211,
2022,3,189047488,
2022,3,190364368,
2022,3,198597772,
2022,1,192482883,
2022,41,189047487,
2022,31,190393725,
2022,41,190402216,
2022,41,187883504,
2022,3,190402217,
2022,41,190402221,
2022,41,190402220,
2022,3,189047500,
2022,41,190402222,
2022,41,192487417,
2022,32,189047492,
2022,41,190393727,
2022,41,190402227,
2022,21,190402229,
2022,41,190402233,
2022,21,190402235,
2022,41,190402240,
2022,1,190402245,
2022,1,202952270,
2022,1,190402252,
2022,41,190402253,
2022,3,190402256,
2022,41,189047497,
2022,41,189047502,
2022,41,189047503,
2022,41,190402258,
2022,3,190402259,
2022,21,190402260,
2022,41,190402263,
2022,41,190402267,
2022,1,190402266,
2022,41,190402270,
2022,41,190402271,
2022,1,190402272,
2022,41,190402273,
2022,1,190402274,
2022,5,190402274,
2022,41,190402275,
2022,41,190402277,
2022,41,190402281,
2022,41,190402283,
2022,1,190402289,
2022,41,190402291,
2022,41,190402293,
2022,41,190402300,
2022,41,190402299,
2022,41,190402303,
2022,41,190402304,
2022,41,190402306,
2022,41,190402309,
2022,41,190402310,
2022,41,192487420,
2022,1,190402312,
2022,3,190597114,
2022,41,190402313,
2022,41,190402315,
2022,41,190597115,
2022,41,190402320,
2022,41,190402323,
2022,39,190597116,
2022,41,190393733,
2022,41,190402329,
2022,31,190402335,
2022,41,190402338,
2022,1,190402340,
2022,41,190402339,
2022,41,186873437,
2022,41,190402345,
2022,1,190402344,
2022,9,190402344,
2022,41,190402348,
2022,41,190367253,
2022,1,190402352,
2022,41,190402353,
2022,41,190402354,
2022,41,190402357,
2022,41,189047509,
2022,31,190402361,
2022,41,190402359,
2022,41,190402363,
2022,1,190402364,
2022,41,190402366,
2022,3,189284716,
2022,41,190402368,
2022,3,190994550,
2022,3,190994551,
2022,41,190402373,
2022,41,189047511,
2022,41,190402378,
2022,41,190402380,
2022,1,190402384,
2022,41,190402386,
2022,21,190402383,
2022,21,190402389,
2022,41,190402390,
2022,41,190402387,
2022,1,190402391,
2022,41,186873457,
2022,38,186873457,
2022,41,189047515,
2022,41,189047510,
2022,21,187883556,
2022,41,189047518,
2022,41,189047521,
2022,38,202966109,
2022,41,202467920,
2022,41,189047507,
2022,41,190361776,
2022,41,189047530,
2022,1,188801229,
2022,21,189387697,
2022,31,189387697,
2022,3,187883621,
2022,31,189047529,
2022,3,189047528,
2022,41,190364373,
2022,41,189047533,
2022,3,202440123,
2022,41,190393737,
2022,3,190392939,
2022,1,190402396,
2022,41,202437733,
2022,3,202437734,
2022,3,190402400,
2022,1,202963571,
2022,41,193570192,
2022,41,190402405,
2022,41,190393740,
2022,41,190402408,
2022,41,190402409,
2022,41,190402411,
2022,41,190402410,
2022,41,190402416,
2022,41,190402413,
2022,41,190402418,
2022,1,190597117,
2022,1,190597118,
2022,1,190402420,
2022,41,192482889,
2022,1,192482890,
2022,41,190402423,
2022,41,190402424,
2022,41,190402426,
2022,1,190402429,
2022,41,190402430,
2022,41,190402433,
2022,41,190402435,
2022,3,190402436,
2022,41,189047531,
2022,41,189047527,
2022,1,190393742,
2022,1,190596948,
2022,41,190402440,
2022,1,190393744,
2022,41,190402444,
2022,41,190402449,
2022,41,190402454,
2022,41,190402457,
2022,41,190402455,
2022,41,190393745,
2022,41,190402465,
2022,1,190402467,
2022,41,190402469,
2022,41,190402473,
2022,41,190402474,
2022,41,190402477,
2022,41,190393746,
2022,3,189047534,
2022,41,189047535,
2022,3,189047536,
2022,41,190402485,
2022,41,190402487,
2022,21,190402488,
2022,41,190402495,
2022,41,190402498,
2022,41,190402504,
2022,41,190402505,
2022,41,190402506,
2022,1,190402510,
2022,41,190402511,
2022,41,190402512,
2022,1,192482892,
2022,41,190402519,
2022,41,190402518,
2022,41,190402520,
2022,21,190402522,
2022,41,190393750,
2022,41,190393748,
2022,1,190402525,
2022,41,190402527,
2022,1,190402530,
2022,1,202952280,
2022,3,190402534,
2022,41,190402539,
2022,41,190402540,
2022,41,190393752,
2022,41,190393751,
2022,41,190402542,
2022,41,190393756,
2022,41,190402557,
2022,41,190402558,
2022,41,190393757,
2022,3,190402564,
2022,41,190402567,
2022,3,190402569,
2022,41,190402573,
2022,41,190402578,
2022,21,190402580,
2022,41,190402583,
2022,41,190402584,
2022,41,190402587,
2022,41,190402590,
2022,41,190393764,
2022,41,190402596,
2022,41,190402597,
2022,41,189047550,
2022,41,189047547,
2022,41,192492099,
2022,41,189047540,
2022,41,189047548,
2022,3,186873530,
2022,39,189047554,
2022,41,189047542,
2022,21,190597207,
2022,41,189047552,
2022,41,190597203,
2022,41,190597213,
2022,41,190393765,
2022,41,190393766,
2022,21,190597219,
2022,39,189047560,
2022,1,202437735,
2022,41,190597244,
2022,41,190597248,
2022,41,190393771,
2022,41,190597270,
2022,41,202437755,
2022,41,194746492,
2022,1,190597278,
2022,41,190393773,
2022,31,190597281,
2022,41,190597284,
2022,41,190393774,
2022,41,187331295,
2022,41,189047545,
2022,41,189047546,
2022,41,190597292,
2022,41,190597291,
2022,41,190597297,
2022,41,190597301,
2022,1,194746494,
2022,41,190597309,
2022,42,190597311,
2022,41,194746493,
2022,41,190597316,
2022,41,190597324,
2022,41,190597327,
2022,41,192487432,
2022,21,190393779,
2022,41,190597331,
2022,3,192482895,
2022,3,192482896,
2022,41,201837984,
2022,41,189047553,
2022,41,190597341,
2022,41,190597349,
2022,41,190597348,
2022,21,190597351,
2022,41,190597352,
2022,41,190597357,
2022,41,190597360,
2022,41,190393781,
2022,1,190597365,
2022,41,189047564,
2022,38,189047556,
2022,41,190597369,
2022,41,190597368,
2022,41,190393782,
2022,41,190597370,
2022,3,202440124,
2022,41,190597375,
2022,41,190597376,
2022,41,194746356,
2022,41,190597377,
2022,1,190597379,
2022,41,190597382,
2022,41,190597383,
2022,41,190597385,
2022,41,201842266,
2022,41,189047561,
2022,41,189047555,
2022,41,189047565,
2022,41,202444584,
2022,41,190597396,
2022,41,190393789,
2022,41,190597400,
2022,41,190393792,
2022,3,190597404,
2022,41,190392945,
2022,41,192487434,
2022,41,190597408,
2022,1,190597411,
2022,21,190597412,
2022,1,190597413,
2022,41,190597415,
2022,41,189047569,
2022,1,189047567,
2022,41,189047570,
2022,1,190597417,
2022,41,202963538,
2022,3,192487435,
2022,3,190596949,
2022,3,190596950,
2022,41,190597425,
2022,41,190597432,
2022,31,190597435,
2022,41,190597438,
2022,41,190597440,
2022,41,190597439,
2022,41,192487440,
2022,41,190597443,
2022,41,190597445,
2022,41,187883758,
2022,41,189047571,
2022,41,190597446,
2022,3,192482900,
2022,41,190597453,
2022,41,190597450,
2022,41,190597456,
2022,41,190393795,
2022,41,190597457,
2022,41,190597461,
2022,41,190597460,
2022,41,190597464,
2022,41,190597465,
2022,3,190597466,
2022,1,190597470,
2022,32,190597471,
2022,41,190393798,
2022,41,190597474,
2022,41,189047576,
2022,41,189047580,
2022,41,189047578,
2022,41,187885607,
2022,41,190597477,
2022,41,190597478,
2022,21,190597480,
2022,41,190597481,
2022,41,190597482,
2022,41,190597483,
2022,41,190597484,
2022,38,189047574,
2022,41,187331298,
2022,41,189047582,
2022,41,190597489,
2022,41,202437464,
2022,41,190597497,
2022,41,190597498,
2022,39,190597502,
2022,41,190597507,
2022,1,190597505,
2022,41,190597504,
2022,3,190597514,
2022,3,190597513,
2022,3,190597512,
2022,41,190597516,
2022,41,190597515,
2022,1,190597517,
2022,41,190597518,
2022,41,190597519,
2022,3,190597520,
2022,41,190393799,
2022,41,190597524,
2022,41,193568257,
2022,1,190597527,
2022,41,190597530,
2022,41,190597533,
2022,41,190597540,
2022,41,190392943,
2022,41,190597553,
2022,41,190597555,
2022,1,202440125,
2022,32,190597560,
2022,1,202954083,
2022,41,190597569,
2022,41,190597576,
2022,41,190597579,
2022,41,190597584,
2022,41,190597583,
2022,41,190393801,
2022,41,190597585,
2022,39,190597586,
2022,41,190597588,
2022,1,190597590,
2022,1,190597595,
2022,41,190597596,
2022,41,190597598,
2022,21,190597599,
2022,41,190597610,
2022,41,190597615,
2022,1,194746501,
2022,41,190597640,
2022,1,190597642,
2022,3,190393803,
2022,41,190597643,
2022,3,187884738,
2022,41,190597644,
2022,41,190597645,
2022,41,190597647,
2022,31,190597649,
2022,41,190597651,
2022,41,190597657,
2022,41,190597661,
2022,41,190597667,
2022,41,190597675,
2022,41,190597678,
2022,41,194746503,
2022,41,190597683,
2022,41,189047579,
2022,1,189047587,
2022,42,190597688,
2022,41,192482905,
2022,41,190597692,
2022,41,190597693,
2022,41,190597695,
2022,31,190597699,
2022,41,190597703,
2022,41,190597702,
2022,3,190597705,
2022,1,190597706,
2022,41,190597708,
2022,41,190597710,
2022,3,190597711,
2022,3,186873585,
2022,41,189047581,
2022,39,189047584,
2022,41,189047592,
2022,41,190597713,
2022,41,190393815,
2022,41,190597730,
2022,21,202437466,
2022,41,190597737,
2022,41,190597738,
2022,41,190597749,
2022,41,190597751,
2022,41,192482907,
2022,1,190596951,
2022,41,190597753,
2022,41,192487449,
2022,41,190597760,
2022,41,190393822,
2022,41,190597764,
2022,39,190597769,
2022,41,190597770,
2022,1,190597771,
2022,1,190597772,
2022,41,194746509,
2022,41,190597774,
2022,1,190393821,
2022,1,190597775,
2022,41,190597778,
2022,41,190597777,
2022,1,190597780,
2022,31,190597789,
2022,38,189047585,
2022,41,190597788,
2022,1,194746510,
2022,1,189047589,
2022,41,189047583,
2022,41,192487452,
2022,1,190597805,
2022,1,190597806,
2022,41,190597809,
2022,1,190597811,
2022,41,190597818,
2022,41,190597820,
2022,41,190597821,
2022,1,190597826,
2022,1,190597829,
2022,41,190597830,
2022,1,190597832,
2022,41,190393827,
2022,3,192487455,
2022,42,194746514,
2022,21,190597836,
2022,41,190597837,
2022,41,190597840,
2022,41,190597842,
2022,1,190597841,
2022,41,190597843,
2022,21,190597845,
2022,41,190597846,
2022,31,190597847,
2022,41,190597850,
2022,41,190597857,
2022,41,190597856,
2022,41,190597860,
2022,41,190597859,
2022,41,190597867,
2022,41,190597871,
2022,41,190597874,
2022,41,190597875,
2022,41,190393835,
2022,41,190597879,
2022,41,190597880,
2022,41,190597882,
2022,41,190597885,
2022,41,190597886,
2022,41,190597888,
2022,41,190393840,
2022,41,190393837,
2022,41,190393839,
2022,41,190597896,
2022,3,190597900,
2022,41,190393841,
2022,41,190597902,
2022,41,190597903,
2022,41,190597904,
2022,41,190597908,
2022,41,190597911,
2022,41,190597915,
2022,41,190597917,
2022,41,190597919,
2022,41,189047594,
2022,1,187899742,
2022,39,189047593,
2022,31,189047595,
2022,41,190597923,
2022,1,190597928,
2022,41,190597933,
2022,41,194746523,
2022,41,190597944,
2022,3,193570196,
2022,41,190597947,
2022,21,190597953,
2022,41,192487461,
2022,1,190597960,
2022,1,190597962,
2022,41,190393844,
2022,31,190597967,
2022,1,190597971,
2022,41,190597973,
2022,1,192482912,
2022,3,190392947,
2022,41,190597977,
2022,41,190597985,
2022,41,190597987,
2022,39,189047591,
2022,41,190598002,
2022,41,190598005,
2022,1,190598007,
2022,21,190598009,
2022,41,190392946,
2022,41,190598020,
2022,41,190598023,
2022,1,190598025,
2022,41,190598027,
2022,41,190598028,
2022,5,190598031,
2022,41,190598032,
2022,41,190598035,
2022,1,190598038,
2022,41,190598041,
2022,41,190393845,
2022,41,190598044,
2022,3,190598046,
2022,1,190598049,
2022,31,190598050,
2022,1,190598051,
2022,3,190598053,
2022,41,190598055,
2022,41,190598057,
2022,41,190598059,
2022,41,189047596,
2022,1,190598063,
2022,41,190393848,
2022,1,190598068,
2022,41,190598072,
2022,41,190598073,
2022,42,190598074,
2022,41,190598083,
2022,1,190598084,
2022,3,189047597,
2022,1,190598091,
2022,3,190598093,
2022,41,190598092,
2022,41,190598095,
2022,32,190598099,
2022,41,190598100,
2022,41,190393849,
2022,3,190598102,
2022,1,192487472,
2022,41,190598106,
2022,41,202449195,
2022,41,189047604,
2022,41,189047603,
2022,3,189047600,
2022,41,189047606,
2022,41,189047602,
2022,41,189047608,
2022,21,189047610,
2022,21,187101918,
2022,31,187101918,
2022,41,189047607,
2022,9,190992027,
2022,41,190992028,
2022,4,186873612,
2022,21,187888608,
2022,41,191843784,
2022,41,189047616,
2022,42,190598107,
2022,1,190598108,
2022,3,190598109,
2022,41,190393850,
2022,21,190393852,
2022,1,190598115,
2022,41,192487474,
2022,41,190598125,
2022,41,190598129,
2022,41,190598132,
2022,42,190598134,
2022,41,190598133,
2022,21,192493949,
2022,41,190598142,
2022,1,192487478,
2022,41,192482914,
2022,41,190598151,
2022,41,190598153,
2022,1,190598154,
2022,41,190598156,
2022,41,190598157,
2022,41,190598158,
2022,41,190393855,
2022,1,190392951,
2022,3,190598174,
2022,41,190598176,
2022,32,190598182,
2022,41,190598184,
2022,41,190598187,
2022,41,190598194,
2022,41,202437469,
2022,41,190598197,
2022,41,190598199,
2022,41,190598203,
2022,41,190598207,
2022,1,194746528,
2022,21,194746533,
2022,41,190598216,
2022,3,189047617,
2022,1,192487484,
2022,41,190598225,
2022,41,190598228,
2022,41,189047609,
2022,41,189047621,
2022,41,190598233,
2022,41,190598236,
2022,41,190598237,
2022,41,189047619,
2022,21,190598240,
2022,41,190598243,
2022,41,202443098,
2022,41,190598248,
2022,41,190598252,
2022,31,190598258,
2022,41,190598261,
2022,41,190598276,
2022,41,190598279,
2022,1,190598278,
2022,21,194746535,
2022,3,190598288,
2022,1,194746537,
2022,41,190598291,
2022,41,189047618,
2022,41,189047622,
2022,41,190598301,
2022,41,190598306,
2022,42,190598310,
2022,41,190598311,
2022,21,194746540,
2022,41,190598316,
2022,41,190598317,
2022,41,192487488,
2022,3,190598324,
2022,41,189047626,
2022,41,189047623,
2022,41,193572411,
2022,3,189047624,
2022,1,190393865,
2022,41,190598327,
2022,1,190393866,
2022,41,190598331,
2022,41,190598332,
2022,1,190598333,
2022,41,190598337,
2022,41,190598339,
2022,1,190393867,
2022,3,190598338,
2022,41,190598341,
2022,41,190598342,
2022,1,190598345,
2022,3,190598346,
2022,1,190598347,
2022,31,190598350,
2022,1,190598354,
2022,41,190599225,
2022,41,190599226,
2022,41,202437475,
2022,41,190598358,
2022,41,192482923,
2022,1,190598366,
2022,1,190598365,
2022,41,190598369,
2022,41,192482920,
2022,41,190598383,
2022,41,190598382,
2022,1,190598389,
2022,41,190598390,
2022,1,192493899,
2022,1,192493900,
2022,41,190598396,
2022,1,190598397,
2022,1,190598401,
2022,41,190598399,
2022,42,190598402,
2022,41,190393877,
2022,31,190598409,
2022,38,189047612,
2022,3,187331317,
2022,32,190598417,
2022,41,189047620,
2022,41,189047627,
2022,41,190393880,
2022,41,189047628,
2022,41,190598429,
2022,41,190598428,
2022,41,190598434,
2022,41,190598439,
2022,41,190598440,
2022,38,190598437,
2022,1,190598443,
2022,41,190393881,
2022,41,190598450,
2022,41,190598451,
2022,41,190598455,
2022,41,190598456,
2022,1,202437476,
2022,41,190393882,
2022,41,190598461,
2022,1,190598464,
2022,3,190598462,
2022,41,190392952,
2022,1,190598471,
2022,41,190393885,
2022,41,190598473,
2022,41,190598474,
2022,41,190598479,
2022,41,190598485,
2022,41,190598489,
2022,41,189047629,
2022,41,190598492,
2022,3,190598495,
2022,41,190598501,
2022,41,190598506,
2022,41,190598508,
2022,41,190598509,
2022,41,190598512,
2022,3,190598514,
2022,41,192482932,
2022,41,190598522,
2022,21,194746546,
2022,41,194746546,
2022,41,190598527,
2022,41,190598528,
2022,41,190598529,
2022,41,190598530,
2022,41,190598532,
2022,41,190598534,
2022,41,190598535,
2022,21,190598539,
2022,41,190393890,
2022,1,190598549,
2022,32,190598549,
2022,41,190393892,
2022,21,190598560,
2022,41,190598562,
2022,41,190598564,
2022,41,190598565,
2022,41,202963540,
2022,1,190598568,
2022,21,190598571,
2022,31,190598575,
2022,1,190598579,
2022,41,190393893,
2022,41,190598582,
2022,1,190598584,
2022,41,190598585,
2022,1,190598587,
2022,41,190598595,
2022,41,190598600,
2022,41,190598602,
2022,41,190598604,
2022,41,190393897,
2022,41,190598608,
2022,21,190598609,
2022,41,190598615,
2022,41,190598620,
2022,41,190393900,
2022,41,190598626,
2022,41,190598628,
2022,41,192493955,
2022,41,189047635,
2022,41,190598630,
2022,1,190598631,
2022,41,187888657,
2022,41,189047634,
2022,3,189284719,
2022,41,190598636,
2022,41,190598639,
2022,41,190393902,
2022,41,189047640,
2022,41,190598643,
2022,41,190598644,
2022,41,190598645,
2022,41,190598656,
2022,1,194746551,
2022,1,190598663,
2022,41,190598664,
2022,41,190598668,
2022,41,192487495,
2022,32,190598670,
2022,41,192482942,
2022,41,190598675,
2022,1,190598678,
2022,41,190598682,
2022,41,190598683,
2022,1,190598685,
2022,41,190598686,
2022,1,190598688,
2022,1,190598689,
2022,41,190598692,
2022,41,190598691,
2022,41,190598695,
2022,41,190598696,
2022,1,190392955,
2022,41,190598698,
2022,41,190598699,
2022,39,189047630,
2022,39,190598707,
2022,41,189047636,
2022,41,189047641,
2022,41,189047637,
2022,41,190598710,
2022,41,189047642,
2022,41,192487499,
2022,41,189047643,
2022,41,190598719,
2022,42,190598720,
2022,41,190598721,
2022,41,190598725,
2022,41,190598729,
2022,5,202437483,
2022,41,190598733,
2022,41,190598743,
2022,41,190598744,
2022,41,190598746,
2022,41,190598751,
2022,41,190598749,
2022,41,190598753,
2022,42,190393905,
2022,32,190393906,
2022,41,190598755,
2022,41,190598756,
2022,41,190598757,
2022,41,190598758,
2022,41,190598762,
2022,41,190598763,
2022,41,190598764,
2022,41,190598767,
2022,1,190598768,
2022,41,190598772,
2022,41,190598774,
2022,41,190598775,
2022,41,190598776,
2022,1,190598779,
2022,41,190393909,
2022,41,190598785,
2022,41,190598790,
2022,41,190393911,
2022,41,194746554,
2022,41,192487507,
2022,41,190598805,
2022,21,194746559,
2022,41,190598816,
2022,41,190598814,
2022,3,190598817,
2022,41,190598819,
2022,41,192482948,
2022,41,190598821,
2022,41,190598822,
2022,41,190598825,
2022,41,190598826,
2022,41,190598827,
2022,41,190598829,
2022,41,190393917,
2022,1,190598830,
2022,41,190393920,
2022,41,190598836,
2022,41,190393922,
2022,41,190598838,
2022,41,190393921,
2022,41,190598849,
2022,41,190598855,
2022,1,202962074,
2022,41,190598875,
2022,41,192493960,
2022,41,190598881,
2022,41,189047632,
2022,41,190598883,
2022,41,189047647,
2022,1,190598887,
2022,41,190598889,
2022,1,190393928,
2022,3,190598891,
2022,41,190598901,
2022,21,190598908,
2022,41,190598909,
2022,41,190598910,
2022,41,190598914,
2022,41,190598921,
2022,41,192487514,
2022,35,192482949,
2022,41,192482950,
2022,41,190598934,
2022,41,190598933,
2022,41,190598936,
2022,41,190598940,
2022,41,190598941,
2022,39,192487516,
2022,41,190598951,
2022,3,190598953,
2022,41,194746562,
2022,1,190598957,
2022,1,202437489,
2022,41,190598961,
2022,1,190598959,
2022,41,190598963,
2022,41,190598965,
2022,41,190599227,
2022,1,190393936,
2022,41,190598970,
2022,41,190598980,
2022,41,190598983,
2022,41,190598985,
2022,3,190598989,
2022,1,202961163,
2022,1,190598991,
2022,41,190598996,
2022,1,190598998,
2022,41,192482952,
2022,3,189047649,
2022,41,190599201,
2022,1,190599202,
2022,3,189047650,
2022,1,190599005,
2022,41,189047648,
2022,41,190599007,
2022,41,190599011,
2022,41,190599012,
2022,1,190599014,
2022,1,190599017,
2022,1,190599019,
2022,41,190599048,
2022,1,190599054,
2022,41,202437491,
2022,41,190599068,
2022,41,192487519,
2022,1,190599074,
2022,41,190599072,
2022,41,192487522,
2022,31,190599076,
2022,41,190393942,
2022,41,189047645,
2022,41,190599084,
2022,41,190599248,
2022,41,190599251,
2022,41,189047646,
2022,41,189047644,
2022,41,189047652,
2022,1,193570198,
2022,21,202961164,
2022,41,190599257,
2022,41,192487523,
2022,41,190599260,
2022,41,190599261,
2022,41,190393945,
2022,41,192487525,
2022,41,190599277,
2022,32,190599278,
2022,41,190599281,
2022,41,190599282,
2022,21,190599288,
2022,42,190599294,
2022,41,192482959,
2022,1,190599296,
2022,41,190393944,
2022,21,190599297,
2022,41,190599298,
2022,41,190599299,
2022,41,190599301,
2022,41,202437492,
2022,41,190599302,
2022,41,189047656,
2022,41,189047655,
2022,32,189047657,
2022,41,189047651,
2022,41,189047660,
2022,41,188809042,
2022,41,189047662,
2022,1,190599305,
2022,41,190599311,
2022,1,190599312,
2022,41,190393951,
2022,21,190599315,
2022,41,190599316,
2022,41,190599317,
2022,41,190599323,
2022,41,190599326,
2022,41,190599328,
2022,41,190599332,
2022,39,190599339,
2022,41,190599336,
2022,31,190599340,
2022,41,190599344,
2022,41,190599346,
2022,1,190599349,
2022,41,190599347,
2022,41,190599353,
2022,41,190599357,
2022,41,190599356,
2022,41,190392962,
2022,41,190599366,
2022,3,194746567,
2022,41,190393953,
2022,1,190599374,
2022,1,202962075,
2022,3,194746569,
2022,3,191841372,
2022,41,189047659,
2022,41,190599380,
2022,3,194746570,
2022,39,189047661,
2022,41,190599384,
2022,41,190599385,
2022,1,190393954,
2022,41,190599393,
2022,1,190599394,
2022,41,194746571,
2022,41,193566440,
2022,1,202961647,
2022,3,202954235,
2022,41,190599403,
2022,41,190599405,
2022,41,190599406,
2022,41,190599407,
2022,32,190596953,
2022,31,187888741,
2022,21,189047667,
2022,3,190599418,
2022,39,189047658,
2022,41,189047663,
2022,41,190599421,
2022,41,192482964,
2022,1,192487540,
2022,41,190599430,
2022,41,190599433,
