data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,5,160472166,28.000,1,14398740
2022,12,160472168,10.000,1,14398741
2022,5,159020490,9.500,1,14197149
2022,2,160472180,10.000,1,14398742
2022,16,160472183,10.000,1,14398743
2022,5,160472184,46.000,1,14398744
2022,12,160472186,10.000,1,14398745
2022,12,160472190,9.000,1,14398746
2022,16,160472190,12.000,1,14398747
2022,4,160472191,13.000,1,14398748
2022,16,160472191,8.000,1,14398749
2022,5,160472192,66.000,1,14398750
2022,16,160472192,10.000,1,14398751
2022,5,160472193,21.000,1,14398752
2022,5,160472194,49.000,1,14398753
2022,5,160472195,15.000,1,14398754
2022,8,160472198,41.000,1,14398755
2022,12,160472207,10.000,1,14398756
2022,5,160472208,10.000,1,14398757
2022,12,160472212,9.000,1,14398758
2022,5,160472214,22.000,1,14398759
2022,5,160472216,11.000,1,14398760
2022,8,160472216,9.000,1,14398761
2022,2,160472220,10.000,1,14398762
2022,5,160472220,10.000,1,14398763
2022,5,160472224,144.000,1,14398764
2022,12,160472225,19.000,1,14398765
2022,5,160472226,11.000,1,14398766
2022,5,160472236,9.000,1,14398767
2022,1,160472239,11.000,1,14398768
2022,5,160472243,10.000,1,14398769
2022,4,160472248,11.000,1,14398770
2022,12,160472248,9.000,1,14398771
2022,5,160472249,1.000,1,14398772
2022,8,160472249,21.000,1,14398773
2022,5,160472255,15.000,1,14398774
2022,5,159020499,0.500,1,14197150
2022,3,159020509,70.400,1,14197152
2022,16,160472263,14.000,1,14398775
2022,12,159020510,10.010,1,14197153
2022,16,160472269,10.000,1,14398776
2022,1,159020511,0.600,1,14197154
2022,12,159020526,1.000,1,14197155
2022,5,160472274,17.000,1,14398777
2022,5,160472282,10.000,1,14398778
2022,5,160472284,34.000,1,14398779
2022,12,162754411,4.700,1,14703603
2022,5,159020530,397.200,1,14197157
2022,5,160472291,11.000,1,14398780
2022,12,159020551,22.200,1,14197158
2022,5,160472293,10.000,1,14398781
2022,5,160472299,12.000,1,14398782
2022,12,160472299,9.000,1,14398783
2022,2,160472304,10.000,1,14398784
2022,12,159020554,0.800,1,14197159
2022,5,159020577,20.900,1,14197160
2022,4,160472308,8.500,1,14398785
2022,12,160472311,14.000,1,14398786
2022,5,160472313,38.000,1,14398787
2022,8,160473016,11.000,1,14398884
2022,5,160472316,9.000,1,14398788
2022,5,160473017,25.000,1,14398885
2022,12,160473018,9.000,1,14398886
2022,5,160472321,29.000,1,14398789
2022,12,160472323,10.000,1,14398791
2022,5,159020603,0.600,1,14197161
2022,2,159020615,0.400,1,14197162
2022,12,159020616,1.800,1,14197163
2022,12,159020617,27.900,1,14197164
2022,12,159020620,5.100,1,14197165
2022,5,159020621,10.600,1,14197166
2022,12,159020642,140.200,1,14197167
2022,8,159020650,0.400,1,14197168
2022,3,159020651,1.000,9,14197169
2022,16,159020666,5.000,9,14197170
2022,16,159020682,5.800,1,14197171
2022,5,159020686,0.400,1,14197172
2022,12,159020724,0.300,1,14197174
2022,12,159020731,55.400,1,14197175
2022,5,159020754,41.100,1,14197176
2022,5,160472328,10.000,1,14398792
2022,8,160472330,11.000,1,14398793
2022,5,159020755,793.200,1,14197177
2022,16,159020758,5.000,9,14197178
2022,12,159020782,3.300,1,14197179
2022,2,160472340,9.000,1,14398794
2022,8,160472341,8.500,1,14398795
2022,5,160472343,18.000,1,14398796
2022,2,160472345,9.000,1,14398797
2022,5,160472345,11.000,1,14398798
2022,2,160472348,19.000,1,14398799
2022,5,160472348,9.000,1,14398800
2022,12,160472354,10.000,1,14398801
2022,16,159020784,2.000,9,14197180
2022,8,159020817,0.300,1,14197181
2022,1,160472356,10.000,1,14398802
2022,8,160472356,44.000,1,14398803
2022,12,160472356,14.000,1,14398804
2022,5,160472361,21.000,1,14398805
2022,5,160472363,31.000,1,14398806
2022,5,160472365,14.000,1,14398807
2022,5,160473028,16.000,1,14398887
2022,1,160472370,10.000,1,14398808
2022,5,160472370,28.000,1,14398809
2022,5,160473029,27.000,1,14398888
2022,16,160472371,9.000,1,14398810
2022,5,159020829,0.100,1,14197182
2022,1,160473031,11.000,1,14398889
2022,2,160473031,15.000,1,14398890
2022,4,160473031,54.000,1,14398891
2022,5,160472374,11.000,1,14398811
2022,12,160472374,107.000,1,14398812
2022,5,160472375,20.000,1,14398813
2022,12,160472375,10.000,1,14398814
2022,16,160472375,9.500,1,14398815
2022,5,159020838,3.100,1,14197183
2022,12,160472382,9.000,1,14398816
2022,1,159020863,0.400,1,14197184
2022,5,160473032,27.000,1,14398892
2022,5,160473036,14.000,1,14398893
2022,5,160472386,27.000,1,14398817
2022,5,160472387,11.000,1,14398818
2022,12,160472387,30.000,1,14398819
2022,5,160472389,14.000,1,14398820
2022,5,160472393,51.000,1,14398821
2022,12,160472393,20.000,1,14398822
2022,5,159020868,0.500,1,14197185
2022,5,160472397,9.000,1,14398823
2022,5,159020869,208.300,1,14197186
2022,2,160689663,41.000,1,14427840
2022,5,160689663,20.000,1,14427841
2022,5,159020870,32.000,1,14197187
2022,5,159020876,2.000,1,14197188
2022,12,159020883,19.100,1,14197189
2022,5,160472409,23.000,1,14398824
2022,8,159020889,10.500,1,14197190
2022,2,160472412,9.000,1,14398825
2022,5,160472412,11.000,1,14398826
2022,5,159020891,264.800,1,14197191
2022,5,160473039,32.000,1,14398894
2022,5,160689893,57.000,1,14427891
2022,12,159020893,55.900,1,14197192
2022,1,160472413,11.000,1,14398827
2022,5,160472413,10.000,1,14398828
2022,7,160472413,10.000,1,14398829
2022,5,160472414,10.000,1,14398830
2022,5,159020894,3.100,1,14197193
2022,12,159020895,1.000,1,14197194
2022,5,160473041,22.000,1,14398895
2022,12,160473041,11.000,1,14398896
2022,5,159020896,4.100,1,14197195
2022,8,159020899,0.300,1,14197196
2022,8,159020912,1.100,1,14197198
2022,5,160473043,39.000,1,14398897
2022,5,160472425,20.000,1,14398831
2022,1,160473044,13.000,1,14398898
2022,8,160473044,15.000,1,14398899
2022,12,160473044,18.000,1,14398900
2022,5,160473045,9.000,1,14398901
2022,5,160473046,41.000,1,14398902
2022,5,159020923,9.000,1,14197199
2022,12,160473051,11.000,1,14398903
2022,5,160473054,23.000,1,14398904
2022,5,160473057,14.000,1,14398905
2022,16,160473057,10.000,1,14398906
2022,8,159020941,29.500,1,14197200
2022,4,160473059,9.000,1,14398907
2022,5,160473059,10.000,1,14398908
2022,16,160473059,32.000,1,14398909
2022,5,160473060,14.000,1,14398910
2022,5,160473061,22.000,1,14398911
2022,5,160473064,34.000,1,14398912
2022,5,160473065,19.000,1,14398913
2022,1,160473070,10.000,1,14398914
2022,2,160473070,11.000,1,14398915
2022,5,160473070,8.000,1,14398916
2022,5,160473073,11.000,1,14398917
2022,12,160473073,10.000,1,14398918
2022,12,159020959,0.500,1,14197201
2022,8,160473078,10.000,1,14398919
2022,2,160473079,9.500,1,14398920
2022,5,160473079,9.000,1,14398921
2022,8,160473079,18.500,1,14398922
2022,5,160473081,11.000,1,14398923
2022,12,160473083,80.000,1,14398924
2022,17,160473083,10.000,1,14398925
2022,8,159020977,3.900,1,14197202
2022,5,160473084,14.000,1,14398926
2022,2,160473089,40.000,1,14398927
2022,4,160473089,12.000,1,14398928
2022,5,160473089,11.000,1,14398929
2022,4,160473101,10.000,1,14398930
2022,12,160473101,11.000,1,14398931
2022,2,165833375,30.000,1,15129085
2022,4,165833375,41.000,1,15129086
2022,12,165833375,31.500,1,15129087
2022,5,160473107,70.000,1,14398932
2022,5,159020979,564.000,1,14197203
2022,5,160473108,43.000,1,14398933
2022,1,160473109,10.000,1,14398934
2022,8,159020980,49.000,9,14197204
2022,5,159020981,5.200,1,14197205
2022,12,159020990,5.100,1,14197206
2022,5,160473114,1177.000,1,14398935
2022,5,160473116,15.000,1,14398936
2022,12,160473116,10.000,1,14398937
2022,5,160473119,9.500,1,14398938
2022,5,160473123,17.000,1,14398939
2022,5,159020998,3.900,1,14197207
2022,3,159021001,1.000,9,14197208
2022,5,160473125,6.000,1,14398940
2022,5,159021020,0.800,1,14197210
2022,2,160473126,2.000,1,14398941
2022,5,160473127,10.000,1,14398942
2022,5,160473144,8.000,1,14398944
2022,5,160473163,159.500,1,14398945
2022,5,160473168,9.000,1,14398946
2022,5,159021028,1.400,1,14197211
2022,5,159021032,310.900,1,14197212
2022,5,160473201,59.000,1,14398948
2022,8,159021049,15.800,1,14197213
2022,5,160473204,39.000,1,14398949
2022,5,160690423,285.500,1,14427934
2022,13,160473213,14.000,1,14398950
2022,5,160473218,10.000,1,14398951
2022,12,160473222,9.000,1,14398952
2022,5,160473224,29.000,1,14398953
2022,5,160473227,9.000,1,14398954
2022,12,160473227,9.000,1,14398955
2022,12,159021052,84.000,1,14197214
2022,5,159021056,1.000,1,14197215
2022,5,160473248,54.000,1,14398956
2022,8,160473248,12.000,1,14398957
2022,2,160473252,9.000,1,14398958
2022,12,160473252,18.000,1,14398959
2022,5,160473256,28.000,1,14398960
2022,5,159021057,2.900,1,14197216
2022,12,160690605,23.000,1,14427944
2022,16,160690605,20.000,1,14427945
2022,5,159021662,52.700,1,14197236
2022,5,160690724,9.000,1,14427947
2022,8,159021669,2.800,1,14197237
2022,5,160473287,26.000,1,14398961
2022,5,160473289,40.000,1,14398962
2022,12,160473290,29.000,1,14398963
2022,12,159021670,3.200,1,14197238
2022,5,160473296,12.000,1,14398964
2022,12,160473296,10.000,1,14398965
2022,5,159021672,298.600,1,14197239
2022,5,160473297,19.000,1,14398966
2022,16,159021678,0.200,9,14197240
2022,5,160473300,25.000,1,14398967
2022,5,160473303,28.000,1,14398968
2022,2,160852903,10.000,1,14450528
2022,6,159021691,3.000,9,14197242
2022,5,160473305,12.000,1,14398969
2022,2,160473315,8.000,1,14398970
2022,8,159021693,1.000,9,14197243
2022,5,160473317,29.000,1,14398971
2022,12,159021700,121.700,1,14197244
2022,8,159021701,11.500,9,14197245
2022,8,160473322,6.000,1,14398972
2022,5,159021706,0.800,1,14197246
2022,5,160473324,13.000,1,14398973
2022,12,159021718,0.400,1,14197247
2022,5,160473325,10.000,1,14398974
2022,5,160473331,28.000,1,14398975
2022,8,159021720,31.300,1,14197248
2022,12,159021721,1.700,1,14197249
2022,8,159021722,0.400,1,14197250
2022,1,159021725,8.900,1,14197251
2022,5,160473340,11.000,1,14398976
2022,8,160473340,15.000,1,14398977
2022,5,159021750,4.200,1,14197252
2022,5,160473341,13.000,1,14398978
2022,16,160473361,32.000,1,14398979
2022,5,160473362,19.000,1,14398980
2022,5,159021759,37.300,1,14197253
2022,5,160473374,22.000,1,14398981
2022,5,160473375,12.000,1,14398982
2022,12,160473375,28.000,1,14398983
2022,12,159021769,7.100,1,14197254
2022,5,160473380,11.000,1,14398984
2022,5,160473381,14.000,1,14398985
2022,5,160473382,10.000,1,14398986
2022,5,160473385,1.000,1,14398987
2022,16,160473388,12.000,1,14398988
2022,5,159021771,19.500,1,14197256
2022,1,159021780,5.500,1,14197257
2022,5,160692152,9.000,1,14428110
2022,5,159021785,1.700,1,14197258
2022,1,160473395,9.000,1,14398989
2022,2,160473395,27.000,1,14398990
2022,5,160473395,18.000,1,14398991
2022,2,159021788,2.500,1,14197259
2022,12,159021790,1.600,1,14197260
2022,5,159021791,2.500,1,14197261
2022,5,159021867,0.400,1,14197262
2022,5,159021868,1.900,1,14197263
2022,5,159021881,5.400,1,14197264
2022,2,159021882,2.500,1,14197265
2022,5,159021883,2.100,1,14197266
2022,12,159021887,4.400,1,14197267
2022,16,159021890,48.500,9,14197269
2022,12,159021891,13.900,1,14197270
2022,16,159021913,21.000,9,14197271
2022,12,159021928,37.900,1,14197272
2022,8,159021932,10.000,9,14197273
2022,12,159021933,112.300,1,14197274
2022,1,159021935,3.500,1,14197275
2022,5,159021946,2.300,1,14197277
2022,5,159021945,2.000,1,14197276
2022,5,159021952,14.200,1,14197278
2022,5,159021957,68.400,1,14197279
2022,5,159021971,37.500,1,14197280
2022,5,159021979,6.600,1,14197281
2022,5,159021980,4.200,1,14197282
2022,1,159022001,0.900,1,14197285
2022,5,159022006,2.000,1,14197286
2022,5,160692512,21.000,1,14428143
2022,1,160692563,12.000,1,14428146
2022,5,160692563,2096.500,1,14428147
2022,12,160692563,29.500,1,14428148
2022,8,159022009,58.100,1,14197288
2022,5,160692614,10.000,1,14428154
2022,12,160692614,10.000,1,14428155
2022,5,160692675,23.000,1,14428165
2022,5,159022017,6.350,1,14197289
2022,8,160473396,9.000,1,14398992
2022,5,160473398,19.000,1,14398993
2022,5,159022042,6.700,1,14197290
2022,12,160473401,8.000,1,14398994
2022,15,160693060,16.000,1,14428206
2022,5,159022045,20.500,1,14197291
2022,1,160693267,9.000,1,14428223
2022,5,160693267,24.000,1,14428224
2022,12,160693267,9.000,1,14428225
2022,12,159022048,1.500,1,14197292
2022,5,160693312,13.000,1,14428228
2022,12,160693312,9.000,1,14428229
2022,5,160693411,36.000,1,14428240
2022,12,160693411,10.000,1,14428241
2022,12,159022055,142.900,1,14197293
2022,7,160693601,27.000,1,14428251
2022,5,160693629,10.000,1,14428252
2022,8,160693629,10.000,1,14428253
2022,12,159022073,1.000,9,14197294
2022,2,160693993,15.000,1,14428283
2022,8,159022082,15.000,9,14197295
2022,5,160694536,21.000,1,14428377
2022,8,159022085,6.300,1,14197296
2022,5,160694600,16.500,1,14428384
2022,5,159022106,1.400,1,14197297
2022,16,160694600,20.000,1,14428385
2022,17,160694600,19.000,1,14428386
2022,5,160694841,22.000,1,14428417
2022,1,160852927,15.000,1,14450529
2022,8,160852927,11.000,1,14450530
2022,12,160852927,12.000,1,14450531
2022,5,159022111,0.900,1,14197298
2022,12,159022113,558.700,1,14197299
2022,5,160695052,30.000,1,14428432
2022,5,159022121,18.600,1,14197300
2022,5,159022136,37.700,1,14197301
2022,5,160695356,21.000,1,14428480
2022,3,159022150,2.800,1,14197302
2022,5,159022166,0.500,1,14197303
2022,5,159022173,4.100,1,14197304
2022,5,159022174,3.400,1,14197305
2022,5,159022176,34.000,1,14197306
2022,5,159022177,5.700,1,14197307
2022,2,159022194,10.600,1,14197308
2022,5,159022203,9.900,1,14197309
2022,5,159022204,3.500,1,14197310
2022,5,159022220,96.600,1,14197312
2022,5,159022230,2.700,1,14197313
2022,12,159022261,0.500,1,14197314
2022,3,159022265,13.700,1,14197315
2022,5,159022291,2.700,1,14197318
2022,5,159022292,8.900,1,14197319
2022,5,159022302,1.000,1,14197320
2022,5,160695456,68.500,1,14428488
2022,8,160695816,21.000,1,14428519
2022,8,159022304,1.000,1,14197321
2022,5,160696211,21.000,1,14428548
2022,2,159022312,3.200,1,14197322
2022,5,159022314,37.000,1,14197323
2022,5,160696540,57.000,1,14428580
2022,5,160696610,181.000,1,14428584
2022,5,159022316,45.100,1,14197324
2022,5,159022323,7.600,1,14197325
2022,5,160696735,22.000,1,14428591
2022,5,160696917,18.000,1,14428604
2022,5,160696986,47.500,1,14428610
2022,5,160697013,10.000,1,14428613
2022,12,160697013,13.000,1,14428614
2022,12,159022331,172.800,1,14197326
2022,12,160697089,19.000,1,14428633
2022,5,160697277,9.000,1,14428654
2022,5,160697326,10.000,1,14428660
2022,12,160697326,9.000,1,14428661
2022,5,166274807,12.500,1,15191208
2022,5,159022342,1.000,1,14197328
2022,2,160697658,12.000,1,14428685
2022,12,160697658,12.000,1,14428686
2022,16,160697658,10.000,1,14428687
2022,5,159022348,0.800,1,14197330
2022,5,160852944,11.000,1,14450533
2022,12,160852944,161.500,1,14450534
2022,16,160697713,46.000,1,14428689
2022,5,159022352,4.900,1,14197331
2022,12,159022360,138.500,1,14197332
2022,5,160697976,17.000,1,14428716
2022,7,160697976,9.000,1,14428717
2022,5,160698037,9.000,1,14428728
2022,8,159022374,4.100,1,14197333
2022,1,160698202,9.000,1,14428736
2022,5,160698262,14.000,1,14428748
2022,1,160698359,17.000,1,14428761
2022,5,160698359,73.000,1,14428762
2022,5,160698393,11.000,1,14428763
2022,13,160698393,10.000,1,14428764
2022,8,160698432,10.000,1,14428765
2022,12,160698432,77.500,1,14428766
2022,13,160698432,12.000,1,14428767
2022,5,160698613,638.500,1,14428779
2022,6,160698613,13.500,1,14428780
2022,5,159022390,28.500,1,14197334
2022,1,160698688,21.000,1,14428783
2022,2,160698688,10.000,1,14428784
2022,5,160698688,10.000,1,14428785
2022,4,160698872,17.000,1,14428804
2022,8,159022391,0.700,1,14197335
2022,12,160698960,1.000,1,14428808
2022,4,160699102,21.000,1,14428824
2022,12,160699147,13.000,1,14428827
2022,12,159022426,2.900,1,14197338
2022,5,160699369,9.000,1,14428838
2022,12,160699369,46.000,1,14428839
2022,2,160699382,9.000,1,14428842
2022,8,159022428,0.300,1,14197339
2022,12,159022432,2.900,1,14197340
2022,1,159022450,0.600,1,14197342
2022,3,159022451,605.800,1,14197343
2022,5,159022458,0.200,1,14197344
2022,5,159022463,21.800,1,14197345
2022,5,159022464,4.800,1,14197346
2022,5,159022466,26.400,1,14197347
2022,5,159022474,7.200,1,14197348
2022,5,159022475,0.100,1,14197349
2022,8,166271941,3.000,9,15190942
2022,12,159022495,0.400,1,14197351
2022,16,159022496,40.000,9,14197352
2022,12,159022498,0.900,1,14197353
2022,5,159022514,25.200,1,14197354
2022,1,159022523,12.700,1,14197355
2022,8,159022524,1.000,1,14197356
2022,12,159022527,10.300,1,14197357
2022,5,159022546,10.300,1,14197358
2022,5,159022549,1.800,1,14197359
2022,5,159022561,9.700,1,14197361
2022,5,159022563,6.400,1,14197362
2022,16,159022573,1.000,9,14197364
2022,5,159022586,1.200,1,14197365
2022,8,159022590,1.200,1,14197366
2022,5,159022598,5.200,1,14197368
2022,12,159022603,6.700,1,14197369
2022,12,159022604,93.100,1,14197370
2022,5,160699485,22.000,1,14428856
2022,5,160852950,121.000,1,14450535
2022,8,166271942,5.000,9,15190943
2022,16,159022608,216.000,9,14197372
2022,5,160852951,9.000,1,14450536
2022,12,160852951,18.000,1,14450537
2022,5,159022613,5.900,1,14197373
2022,5,160699534,15.000,1,14428860
2022,5,160699543,13.000,1,14428865
2022,5,160699621,23.000,1,14428881
2022,5,159022642,10.100,1,14197375
2022,1,165833378,22.500,1,15129088
2022,2,165833378,133.500,1,15129089
2022,5,165833378,466.500,1,15129090
2022,12,160852953,11.000,1,14450538
2022,5,160699822,31.000,1,14428889
2022,5,160699965,14.000,1,14428894
2022,5,159022645,0.300,1,14197376
2022,5,159022653,2.500,1,14197377
2022,5,159022659,0.300,1,14197378
2022,13,160700086,39.000,1,14428904
2022,5,160700153,9.000,1,14428911
2022,8,166271943,0.300,1,15190944
2022,5,160700390,13.000,1,14428945
2022,1,166270970,0.400,1,15190879
2022,1,160700439,9.000,1,14428955
2022,8,160700439,22.000,1,14428956
2022,12,160700439,22.000,1,14428957
2022,5,159022672,12.500,1,14197381
2022,12,160700466,10.000,1,14428963
2022,5,160700494,13.000,1,14428966
2022,5,160700529,10.000,1,14428969
2022,5,159022688,22.800,1,14197382
2022,5,160700630,9.000,1,14428987
2022,12,160700630,9.000,1,14428988
2022,16,160700630,9.000,1,14428989
2022,12,160700735,31.000,1,14429001
2022,16,159022693,19.000,9,14197383
2022,5,160852962,24.000,1,14450540
2022,5,159022697,1.300,1,14197384
2022,2,160852964,9.000,1,14450541
2022,8,159022714,0.400,1,14197385
2022,8,160700909,10.000,1,14429024
2022,12,160700909,22.000,1,14429025
2022,12,160700960,13.000,1,14429029
2022,5,160700970,14.000,1,14429030
2022,12,160700985,10.000,1,14429031
2022,2,160701007,9.000,1,14429033
2022,8,159022720,0.400,1,14197386
2022,5,160852968,118.000,1,14450542
2022,5,160852969,20.000,1,14450543
2022,5,160852970,203.000,1,14450544
2022,5,159022751,0.020,1,14197387
2022,2,160852975,30.000,1,14450545
2022,5,160852975,320.000,1,14450546
2022,12,160852975,31.000,1,14450547
2022,5,160852976,1.000,1,14450548
2022,16,160852976,1.000,1,14450549
2022,5,160852978,23.000,1,14450550
2022,5,160852984,96.000,1,14450552
2022,16,160852985,20.000,1,14450553
2022,5,160852986,11.000,1,14450554
2022,2,160852988,10.000,1,14450555
2022,5,160852988,10.000,1,14450556
2022,15,160852988,10.000,1,14450557
2022,12,159022801,2.200,1,14197391
2022,2,160852994,10.000,1,14450558
2022,12,160852998,10.000,1,14450559
2022,5,160852999,39.000,1,14450560
2022,1,160853006,11.000,1,14450562
2022,12,160853007,10.000,1,14450563
2022,5,160853009,10.000,1,14450564
2022,12,160853009,10.000,1,14450565
2022,7,160853015,9.500,1,14450566
2022,12,160853015,9.500,1,14450567
2022,5,159022806,2.000,1,14197392
2022,5,160853033,10.000,1,14450568
2022,5,160853035,10.000,1,14450569
2022,12,160853035,9.000,1,14450570
2022,5,159022826,25.100,1,14197393
2022,5,160853038,8.500,1,14450571
2022,5,160853040,20.000,1,14450572
2022,4,160853042,17.000,1,14450573
2022,5,160853042,34.000,1,14450574
2022,12,160853042,62.000,1,14450575
2022,16,160853050,10.000,1,14450577
2022,5,160853051,13.000,1,14450578
2022,5,159022827,0.700,1,14197394
2022,5,159022828,14.500,1,14197395
2022,8,160853057,9.000,1,14450579
2022,16,159022838,38.000,9,14197396
2022,5,160853065,150.000,1,14450580
2022,16,160853065,28.000,1,14450581
2022,16,159022853,7.000,9,14197397
2022,5,160853069,15.000,1,14450582
2022,5,160853074,16.000,1,14450583
2022,1,160853075,11.000,1,14450584
2022,5,160853075,32.000,1,14450585
2022,5,160853076,229.000,1,14450586
2022,8,159022862,0.600,1,14197398
2022,5,160853077,11.000,1,14450587
2022,5,160853080,9.000,1,14450589
2022,5,160853082,24.000,1,14450590
2022,16,160853082,20.000,1,14450591
2022,5,159022863,14.100,1,14197399
2022,12,165830166,460.000,1,15128528
2022,2,160853084,365.000,1,14450592
2022,5,160853084,1032.500,1,14450593
2022,12,160853084,42.000,1,14450594
2022,8,159022874,1.500,1,14197400
2022,5,160853085,15.000,1,14450595
2022,4,160853087,9.000,1,14450596
2022,5,160853087,92.000,1,14450597
2022,14,160853087,19.000,1,14450598
2022,5,160853089,14.000,1,14450599
2022,5,159022917,1.000,1,14197401
2022,17,160853093,9.000,1,14450600
2022,16,160853101,9.000,1,14450601
2022,1,160853107,10.000,1,14450602
2022,16,160853107,19.500,1,14450603
2022,5,160853111,30.000,1,14450604
2022,8,160853112,18.000,1,14450605
2022,12,160853112,9.000,1,14450606
2022,16,160853137,10.000,1,14450607
2022,5,160853152,11.000,1,14450608
2022,5,160853166,27.000,1,14450609
2022,12,159022925,6.100,1,14197402
2022,5,159026295,0.100,1,14197955
2022,5,160853228,13.000,1,14450612
2022,12,159022931,4.600,1,14197403
2022,8,159022959,25.300,1,14197407
2022,5,160853304,25.000,1,14450615
2022,12,160853304,33.000,1,14450616
2022,5,159022960,3.400,1,14197408
2022,5,159022963,2.200,1,14197410
2022,1,159022966,0.300,1,14197412
2022,5,159022979,16.700,1,14197414
2022,16,160853401,10.000,1,14450621
2022,1,166271944,0.500,1,15190945
2022,5,165830179,62.000,1,15128530
2022,12,159023000,0.600,1,14197416
2022,5,160853489,23.000,1,14450628
2022,2,160853494,9.000,1,14450629
2022,5,160853494,10.000,1,14450630
2022,12,160853494,11.000,1,14450631
2022,5,160853506,10.000,1,14450632
2022,8,159023017,3.700,1,14197418
2022,12,160853536,8.000,1,14450633
2022,5,159023018,9.900,1,14197419
2022,5,160853564,21.000,1,14450635
2022,12,159023026,2.700,1,14197421
2022,12,159023024,1.400,1,14197420
2022,5,160853578,13.000,1,14450636
2022,5,159023028,4.000,1,14197422
2022,16,160853584,23.000,1,14450637
2022,5,159023042,3.600,1,14197423
2022,1,160853604,41.000,1,14450638
2022,5,160853604,125.000,1,14450639
2022,12,159023073,0.600,1,14197425
2022,5,165830187,3032.000,1,15128531
2022,2,165830188,10.000,1,15128532
2022,5,165830188,28.500,1,15128533
2022,12,165830188,40.500,1,15128534
2022,8,159023076,2.400,1,14197426
2022,1,165830208,33.000,1,15128535
2022,7,165830208,9.000,1,15128536
2022,5,165830209,13.000,1,15128537
2022,1,165830210,9.000,1,15128538
2022,12,165830210,9.000,1,15128539
2022,16,165830210,9.000,1,15128540
2022,5,159023081,18.000,1,14197427
2022,5,165830211,53.000,1,15128541
2022,7,165830211,1.000,1,15128542
2022,12,165830211,13.000,1,15128543
2022,5,165830212,23.000,1,15128544
2022,12,165830212,12.000,1,15128545
2022,12,165830213,9.000,1,15128546
2022,16,165830213,10.000,1,15128547
2022,12,165830214,9.000,1,15128548
2022,8,166271945,7.000,9,15190946
2022,5,165830217,10.000,1,15128549
2022,12,165830217,10.000,1,15128550
2022,5,165830218,24.000,1,15128551
2022,12,159023093,7.300,1,14197429
2022,2,159023094,16.800,1,14197430
2022,5,159023097,0.240,1,14197431
2022,5,159023098,0.610,1,14197432
2022,8,159023105,22.400,1,14197433
2022,16,165830235,49.000,1,15128552
2022,16,159023108,51.500,1,14197434
2022,5,159023109,20.800,1,14197435
2022,4,165830243,35.000,1,15128553
2022,8,159023496,1383.206,1,14197479
2022,5,165830246,56.000,1,15128554
2022,5,159023132,7.300,1,14197437
2022,5,165830249,10.000,1,15128555
2022,8,165830249,10.000,1,15128556
2022,12,159023135,0.700,1,14197438
2022,5,165830258,23.000,1,15128557
2022,5,165830259,9.500,1,15128558
2022,12,165830259,21.000,1,15128559
2022,5,159023149,5.200,1,14197439
2022,5,159023150,58.700,1,14197440
2022,12,159023152,17.800,1,14197441
2022,5,159023161,20.900,1,14197442
2022,3,159023168,30.500,1,14197443
2022,16,159023169,3.000,9,14197444
2022,5,159023180,0.700,1,14197445
2022,5,159023191,5.800,1,14197446
2022,5,159023204,47.400,1,14197447
2022,5,159023222,5.100,1,14197448
2022,5,159023224,11.200,1,14197450
2022,16,159023225,3.000,9,14197451
2022,12,159023244,1.400,1,14197452
2022,12,159023256,0.500,1,14197453
2022,5,159023259,0.400,1,14197454
2022,5,159023274,7.900,1,14197455
2022,12,159023289,8.800,1,14197456
2022,5,165830261,10.000,1,15128560
2022,7,165830266,10.000,1,15128561
2022,5,159023290,57.700,1,14197457
2022,5,165830269,10.000,1,15128562
2022,12,165830269,30.000,1,15128563
2022,5,159023292,12.300,1,14197459
2022,2,165830270,9.000,1,15128564
2022,12,165830270,10.000,1,15128565
2022,12,159023293,21.800,1,14197460
2022,4,165830274,25.000,1,15128566
2022,5,159025930,18.600,1,14197886
2022,8,159023312,4.000,1,14197461
2022,12,165830289,10.000,1,15128567
2022,5,159023313,5.600,1,14197462
2022,2,159025931,2.177,2,14197887
2022,5,165830295,20.000,1,15128568
2022,12,159023328,1.400,1,14197463
2022,2,165830306,10.000,1,15128569
2022,5,165830306,16.000,1,15128570
2022,3,159023347,1.000,1,14197464
2022,12,159023980,458.600,1,14197556
2022,16,159023368,26.000,9,14197466
2022,5,159023439,15.500,1,14197471
2022,5,159023362,19.400,1,14197465
2022,5,159025934,198.900,1,14197888
2022,5,159023394,1.900,1,14197467
2022,5,159023445,14.100,1,14197472
2022,12,159023448,0.400,1,14197473
2022,8,162752154,1.200,1,14703433
2022,5,159023501,2.400,1,14197480
2022,12,162754723,58.300,1,14703669
2022,5,159023511,404.300,1,14197481
2022,1,166273519,24.200,1,15191098
2022,5,165830339,417.000,1,15128572
2022,16,165830339,20.500,1,15128573
2022,12,165830340,29.000,1,15128574
2022,5,165830342,13.000,1,15128575
2022,5,165830345,61.000,1,15128576
2022,16,165830350,12.000,1,15128577
2022,7,165830354,10.000,1,15128578
2022,16,165830358,20.000,1,15128579
2022,5,165830365,15.000,1,15128580
2022,7,165830365,9.000,1,15128581
2022,5,165830366,26.000,1,15128582
2022,8,165830368,18.000,1,15128583
2022,1,165830372,10.000,1,15128584
2022,5,165830377,38.000,1,15128585
