data_year,victim_id,injury_id
2022,178484509,5
2022,178484515,5
2022,178484519,5
2022,178484520,5
2022,178484522,5
2022,178484530,5
2022,178484531,5
2022,178484532,5
2022,178484542,5
2022,178484543,5
2022,183444025,5
2022,178484552,5
2022,178484612,5
2022,178484574,5
2022,186441443,4
2022,186431890,5
2022,186448223,4
2022,186447820,5
2022,186436546,4
2022,186436547,4
2022,186447749,5
2022,186438823,5
2022,186439349,4
2022,186438043,5
2022,186439015,4
2022,186439006,5
2022,186431662,4
2022,186439009,4
2022,186447745,5
2022,186438701,4
2022,186441896,5
2022,186432206,5
2022,186438676,5
2022,186431257,5
2022,186441451,5
2022,186436544,5
2022,186431024,4
2022,178484575,5
2022,186431025,4
2022,186431026,4
2022,178484878,5
2022,178484879,5
2022,178484586,5
2022,186447317,5
2022,186447318,5
2022,186447319,5
2022,186447321,4
2022,178487392,5
2022,186439331,4
2022,186447865,5
2022,186439115,7
2022,186447604,5
2022,178484775,5
2022,178484776,5
2022,178484778,5
2022,178484779,5
2022,178488311,5
2022,178484614,5
2022,183438122,5
2022,178484781,5
2022,183443959,5
2022,178484783,5
2022,178484785,5
2022,178484618,5
2022,183437883,5
2022,183437884,5
2022,178484628,5
2022,178484622,5
2022,186439904,2
2022,178484624,5
2022,178484627,5
2022,178484633,5
2022,178484634,5
2022,178484635,5
2022,178484643,5
2022,178484638,5
2022,178484639,5
2022,178484649,5
2022,178484640,5
2022,183437410,5
2022,178485522,5
2022,178485523,5
2022,178484795,5
2022,178484657,5
2022,178484659,5
2022,178484796,5
2022,178484797,5
2022,178486208,5
2022,178486209,3
2022,178486209,8
2022,183444104,6
2022,178484810,5
2022,178484882,5
2022,178485525,5
2022,188052462,1
2022,178484884,5
2022,178484885,5
2022,178484831,5
2022,178484889,5
2022,178485526,5
2022,178487394,5
2022,178487395,5
2022,178484897,5
2022,178484898,6
2022,178484900,5
2022,178485530,5
2022,178485531,5
2022,178485532,5
2022,186448246,5
2022,178485533,6
2022,178485534,5
2022,178486214,5
2022,186449748,5
2022,178486217,5
2022,186438723,5
2022,178486221,5
2022,186438652,5
2022,186439004,5
2022,186436557,6
2022,186440968,6
2022,186447341,4
2022,186447342,4
2022,186447868,5
2022,186451127,4
2022,186451128,5
2022,186441868,6
2022,186439886,5
2022,186441460,4
2022,186441461,4
2022,186441462,4
2022,186448157,2
2022,186438039,5
2022,186445514,2
2022,186438657,3
2022,186449646,4
2022,186431113,5
2022,186441209,5
2022,186438660,4
2022,186447195,5
2022,186439023,4
2022,186439024,4
2022,186432006,5
2022,186439089,4
2022,186451467,3
2022,186447200,5
2022,178488848,5
2022,186441935,5
2022,186431939,6
2022,186431940,5
2022,186431941,5
2022,183437411,5
2022,186447456,4
2022,188069016,5
2022,183437412,5
2022,183437413,5
2022,178487416,5
2022,186437405,5
2022,183437415,5
2022,186448816,4
2022,183437761,5
2022,186439914,6
2022,178488319,3
2022,178487435,5
2022,186447044,5
2022,186438830,5
2022,186438862,5
2022,178487437,5
2022,183438128,5
2022,178487441,5
2022,183437416,5
2022,183437488,5
2022,178488321,5
2022,178488322,5
2022,183438131,5
2022,178488327,5
2022,183438134,5
2022,183437785,5
2022,178488852,5
2022,178488339,5
2022,178488855,5
2022,186438713,5
2022,186432236,4
2022,186443023,5
2022,186443024,5
2022,186443025,5
2022,186447883,5
2022,186432230,5
2022,186446945,4
2022,183437545,5
2022,183438140,5
2022,183437431,4
2022,183437432,5
2022,183437444,5
2022,183437449,5
2022,183437498,5
2022,186439040,5
2022,186439041,5
2022,186438700,4
2022,183437501,5
2022,183437503,5
2022,183437549,5
2022,183437552,5
2022,183437583,5
2022,183437570,5
2022,183437571,5
2022,183437596,5
2022,183437794,5
2022,186450134,3
2022,186439895,4
2022,186447463,5
2022,186447760,5
2022,186439915,5
2022,186431898,5
2022,186437160,4
2022,186432278,4
2022,186431262,4
2022,186431667,4
2022,186441879,2
2022,186442081,4
2022,186438843,5
2022,186447628,4
2022,186439359,4
2022,186438848,4
2022,186447875,4
2022,186439903,4
2022,186439828,4
2022,186450311,5
2022,186447633,4
2022,186441495,5
2022,186447395,4
2022,183437659,5
2022,183437681,5
2022,183437675,5
2022,183437803,5
2022,183438180,5
2022,186430195,5
2022,186447220,5
2022,186441526,5
2022,186431672,5
2022,186436552,4
2022,186447192,5
2022,186439922,4
2022,186448700,4
2022,186439921,4
2022,186447263,4
2022,186447626,4
2022,186439382,5
2022,186447940,2
2022,186431902,4
2022,183437913,5
2022,186444595,4
2022,186438677,3
2022,186447473,4
2022,186439899,5
2022,186447346,5
2022,186447202,4
2022,186441828,3
2022,186439901,4
2022,186439902,4
2022,186439134,4
2022,186439354,4
2022,186439355,5
2022,186441504,4
2022,186447047,4
2022,186447899,5
2022,186447900,5
2022,186447901,5
2022,186447902,5
2022,186431009,4
2022,186431011,4
2022,186431012,4
2022,186447337,4
2022,186436563,4
2022,186438842,5
2022,186438685,4
2022,186431670,4
2022,186447132,4
2022,186439920,5
2022,186447629,5
2022,186447630,5
2022,186439122,4
2022,186439123,4
2022,186441509,4
2022,186438837,4
2022,186432243,4
2022,186431471,4
2022,186438695,1
2022,186438058,4
2022,186439109,4
2022,186447050,2
2022,183437849,5
2022,183437925,5
2022,183437927,5
2022,183437930,5
2022,186439909,5
2022,186438680,4
2022,183437936,5
2022,183438193,5
2022,186431318,4
2022,186447880,4
2022,186447056,3
2022,186439916,5
2022,186441519,4
2022,186432060,2
2022,183437981,5
2022,186438062,4
2022,186439760,5
2022,186447349,5
2022,186447059,4
2022,186439926,4
2022,186447073,4
2022,186439133,4
2022,186442015,2
2022,186447651,4
2022,186439936,4
2022,186447660,4
2022,183438201,5
2022,183441731,5
2022,186441512,5
2022,186438069,4
2022,186447354,5
2022,186447061,4
2022,186447363,5
2022,186438865,4
2022,186439497,4
2022,186442130,6
2022,186447497,5
2022,183438235,5
2022,186431276,4
2022,186439182,5
2022,186447491,4
2022,186447064,4
2022,186448718,5
2022,186447903,5
2022,186438868,5
2022,186439753,4
2022,186438704,4
2022,186436569,4
2022,186439385,5
2022,186451440,3
2022,186431678,4
2022,186447356,4
2022,186436568,4
2022,186439185,5
2022,186443775,3
2022,186447492,6
2022,183441845,5
2022,186438715,4
2022,186447645,4
2022,186447360,4
2022,186431166,5
2022,186436571,4
2022,186431680,4
2022,186447771,4
2022,186439932,4
2022,186439748,4
2022,186447496,5
2022,186438142,5
2022,186438056,4
2022,186447713,5
2022,188067151,5
2022,186447112,6
2022,186439165,4
2022,186439166,4
2022,186447357,4
2022,186438869,5
2022,186438870,5
2022,186438867,4
2022,186431043,5
2022,186431044,5
2022,186440018,4
2022,186436572,5
2022,186436573,5
2022,186448483,4
2022,186449174,4
2022,186438706,5
2022,186438707,5
2022,186436455,5
2022,186447650,5
2022,186438057,4
2022,186447649,4
2022,186447554,4
2022,186438139,5
2022,186447361,5
2022,186447958,5
2022,186447653,5
2022,186439947,5
2022,186447366,5
2022,188063952,5
2022,186439755,4
2022,186447069,5
2022,186439779,5
2022,186447774,5
2022,183441881,5
2022,186441566,2
2022,186441567,2
2022,186439951,2
2022,186447822,5
2022,186439754,5
2022,186438766,3
2022,186438767,2
2022,186438767,6
2022,186438767,8
2022,186438708,4
2022,186447708,3
2022,186431691,5
2022,186440809,6
2022,183441924,5
2022,186447657,5
2022,186447658,5
2022,186447669,5
2022,186447224,5
2022,186447904,5
2022,186440244,4
2022,186441569,5
2022,186441596,4
2022,186438886,4
2022,186438887,4
2022,186439759,5
2022,186439395,4
2022,186431064,5
2022,186431065,5
2022,186431918,5
2022,186448728,2
2022,186439257,4
2022,186431342,4
2022,186438067,4
2022,186438890,5
2022,183441958,5
2022,186441582,5
2022,186439407,4
2022,186439960,5
2022,186447374,4
2022,186447101,5
2022,186437640,5
2022,186440325,2
2022,186431688,4
2022,186447911,4
2022,186448739,5
2022,186448740,5
2022,186439959,4
2022,186431498,4
2022,186439270,5
2022,186439403,5
2022,186439949,4
2022,183441959,5
2022,183441970,5
2022,186431298,5
2022,186431299,5
2022,186431300,5
2022,186431301,5
2022,186447373,5
2022,186431690,5
2022,186447670,4
2022,183441971,5
2022,188054530,5
2022,183442072,5
2022,186437509,6
2022,186431489,4
2022,186431490,4
2022,186431586,5
2022,186439776,4
2022,186447074,4
2022,186439233,5
2022,186439784,4
2022,186431054,3
2022,186431295,4
2022,186439816,4
2022,186445489,4
2022,186445490,4
2022,186443882,5
2022,186440485,4
2022,186443679,5
2022,186447913,5
2022,186436453,4
2022,186438716,4
2022,186431713,5
2022,186431055,4
2022,186439399,4
2022,186448736,4
2022,186436581,4
2022,183442172,5
2022,186450752,4
2022,186450753,5
2022,186441629,4
2022,186447667,5
2022,186431920,5
2022,186439264,5
2022,186438738,6
2022,186431687,5
2022,186451117,4
2022,186447075,4
2022,186447076,4
2022,186445341,4
2022,186439251,5
2022,186447248,5
2022,186447676,6
2022,186442009,4
2022,186442010,5
2022,186440641,5
2022,186447789,5
2022,186441357,5
2022,186447081,4
2022,186447082,5
2022,186447083,4
2022,186447084,5
2022,186447085,5
2022,186447086,5
2022,186447087,5
2022,186447088,5
2022,186447089,5
2022,186447090,5
2022,186447091,5
2022,186447092,5
2022,186447093,5
2022,186447094,5
2022,186447095,5
2022,186447096,5
2022,186447097,5
2022,186447098,5
2022,186447099,5
2022,186448402,5
2022,186439786,5
2022,186439412,4
2022,186447796,5
2022,186446830,5
2022,186449461,4
2022,186431291,5
2022,186431293,4
2022,186449042,4
2022,183442209,5
2022,183442200,5
2022,183442215,5
2022,183442300,5
2022,186432562,4
2022,186438931,5
2022,186438932,5
2022,186439421,4
2022,186438902,3
2022,186441613,5
2022,186447518,4
2022,186447800,4
2022,186438910,4
2022,186447107,5
2022,186447416,4
2022,186447417,4
2022,186447418,4
2022,183442426,5
2022,186435620,5
2022,186431502,5
2022,186439790,5
2022,186439791,5
2022,186439792,4
2022,186438901,5
2022,186431585,4
2022,186438155,5
2022,186438156,5
2022,186438905,5
2022,186447111,6
2022,186439974,5
2022,186438914,5
2022,186439964,4
2022,186441862,2
2022,183442431,5
2022,183442474,5
2022,183442487,5
2022,183442502,5
2022,183442503,5
2022,183442524,5
2022,183442637,5
2022,183442662,5
2022,183442728,5
2022,186440010,5
2022,186439975,5
2022,186438739,4
2022,186431711,6
2022,186431712,6
2022,186450634,5
2022,183442766,5
2022,183442805,5
2022,183442809,5
2022,183442810,5
2022,183442811,5
2022,183442829,5
2022,183442859,5
2022,183442874,5
2022,183442891,5
2022,183442907,5
2022,183442908,5
2022,183442915,5
2022,186445734,3
2022,183442966,5
2022,186447133,5
2022,183442969,5
2022,183442982,5
2022,186442274,1
2022,183442993,5
2022,183442996,5
2022,186438908,5
2022,183442999,5
2022,186449248,4
2022,183443000,5
2022,186431297,4
2022,183443051,5
2022,186440689,5
2022,186431056,5
2022,186439998,5
2022,186431934,4
2022,186438736,5
2022,186438737,4
2022,186449499,5
2022,186449500,5
2022,186438907,5
2022,186439966,5
2022,186447284,4
2022,186447285,5
2022,186441109,5
2022,186440201,3
2022,186447283,5
2022,186439971,5
2022,186447927,5
2022,186448764,4
2022,183443052,5
2022,183443099,5
2022,183443119,5
2022,183443148,3
2022,183443158,5
2022,183443162,5
2022,183443180,5
2022,183443181,5
2022,183443224,5
2022,183443225,5
2022,183443232,5
2022,183443233,5
2022,183443250,5
2022,183443251,5
2022,183443255,5
2022,183443309,5
2022,183443286,5
2022,183443271,5
2022,183443295,5
2022,183443352,5
2022,183443353,5
2022,186447686,4
2022,183443372,5
2022,183443395,5
2022,183443411,5
2022,186448572,3
2022,186439800,4
2022,186447928,4
2022,186447924,4
2022,186447532,5
2022,183444179,5
2022,183444180,3
2022,183443441,5
2022,183443442,5
2022,183443443,5
2022,183443453,5
2022,183443456,5
2022,183443469,5
2022,188051015,5
2022,183443470,5
2022,183443472,5
2022,183443473,5
2022,183443476,5
2022,183443481,5
2022,183443488,5
2022,183443528,5
2022,183443540,5
2022,186439978,5
2022,186440534,4
2022,186447925,4
2022,186431726,5
2022,183443542,5
2022,183443549,5
2022,186432665,4
2022,186438777,4
2022,186439809,5
2022,188051018,5
2022,186438744,5
2022,186438745,5
2022,183443559,5
2022,186439982,4
2022,186439424,6
2022,186439425,6
2022,186440151,5
2022,183443560,5
2022,183443562,5
2022,183443572,5
2022,186439981,4
2022,183443565,5
2022,186440318,2
2022,183443568,5
2022,183443573,5
2022,186447114,4
2022,186447926,4
2022,183443577,5
2022,186438911,5
2022,183443583,5
2022,186432689,4
2022,183443584,5
2022,188056044,5
2022,183443586,5
2022,186448754,5
2022,183443587,5
2022,183443588,5
2022,186439815,5
2022,183443594,5
2022,183443595,5
2022,183443596,5
2022,183443598,5
2022,183443600,5
2022,183443603,5
2022,186431310,4
2022,183443606,5
2022,188051926,5
2022,186447244,4
2022,183443617,5
2022,183443618,5
2022,183443624,5
2022,186447931,4
2022,186447932,4
2022,183443628,5
2022,183443625,5
2022,183443626,5
2022,183443630,5
2022,186439284,4
2022,183443631,5
2022,183443632,5
2022,183443636,5
2022,183443637,5
2022,183443642,5
2022,183443653,1
2022,183443654,5
2022,183443656,5
2022,183443658,5
2022,183443657,5
2022,183443662,5
2022,183443668,5
2022,183443669,5
2022,183443673,5
2022,183443676,5
2022,183443677,5
2022,183443683,5
2022,183443682,5
2022,183443684,5
2022,183443685,5
2022,183443687,5
2022,183443690,5
2022,183443691,5
2022,183443695,5
2022,183443700,5
2022,183443707,5
2022,183443708,8
2022,183443709,3
2022,183443710,5
2022,183443721,5
2022,183443722,5
2022,183443723,5
2022,183443724,5
2022,183443725,5
2022,183443728,5
2022,183443729,5
2022,183443730,5
2022,183443731,5
2022,183443733,5
2022,183443740,5
2022,183443744,5
2022,183443746,5
2022,183443747,5
2022,183443754,5
2022,188056045,5
2022,188056046,5
2022,183443756,5
2022,183443764,5
2022,183443772,5
2022,183443777,5
2022,183443780,3
2022,186433965,5
2022,186431705,4
2022,183443784,5
2022,183443786,1
2022,186438933,5
2022,183443786,8
2022,183443794,5
2022,186447397,5
2022,186447830,5
2022,183443795,5
2022,183443796,5
2022,183443797,5
2022,186438913,5
2022,183443800,5
2022,186447936,4
2022,183443801,5
2022,183443809,5
2022,183443810,5
2022,186431069,5
2022,183443811,5
2022,183443812,5
2022,183443813,5
2022,183443820,5
2022,183443963,5
2022,186447956,5
2022,186438755,5
2022,183444134,5
2022,186440980,4
2022,183443849,5
2022,186438753,5
2022,186431339,6
2022,183443857,5
2022,186438090,5
2022,186447402,5
2022,186447819,3
2022,186447121,5
2022,186438094,5
2022,186441640,5
2022,186441641,5
2022,186439995,4
2022,186439290,3
2022,186439289,5
2022,186447399,4
2022,186431071,4
2022,188578437,5
2022,186441113,4
2022,186447942,4
2022,186441965,5
2022,186438773,5
2022,186439822,4
2022,186439997,4
2022,186436604,5
2022,186438953,6
2022,186431316,5
2022,186438769,4
2022,186438770,5
2022,186440905,5
2022,186439297,4
2022,183443864,5
2022,183441539,5
2022,183443871,5
2022,183443872,5
2022,183443879,5
2022,183443880,5
2022,183443881,5
2022,183443882,3
2022,183443995,5
2022,183443890,5
2022,183443891,5
2022,183443892,5
2022,183443895,5
2022,183443896,5
2022,183443897,5
2022,183444073,5
2022,183443899,5
2022,183443905,5
2022,183443906,5
2022,183443907,5
2022,183443908,5
2022,183443909,5
2022,183443914,5
2022,183441579,5
2022,183441574,3
2022,183443997,5
2022,183444059,5
2022,183444029,5
2022,183444030,5
2022,183443968,5
2022,183443969,5
2022,183443998,5
2022,183441588,5
2022,183443934,5
2022,183443935,5
2022,183443937,5
2022,183441637,5
2022,183443946,5
2022,183443970,5
2022,183443971,5
2022,183443972,5
2022,188047597,5
2022,183443976,5
2022,183444001,5
2022,183444106,5
2022,183444004,5
2022,183444005,5
2022,183444006,5
2022,183444007,5
2022,183444008,5
2022,183444014,5
2022,183444035,5
2022,183444041,5
2022,183444043,5
2022,183444044,5
2022,183444062,5
2022,183444074,5
2022,183444075,5
2022,183444064,5
2022,183444067,5
2022,183444069,5
2022,183444140,5
2022,183444141,5
2022,183444142,5
2022,183444078,5
2022,183444080,5
2022,183444081,5
2022,183444149,5
2022,183444159,5
2022,183444638,1
2022,186450851,4
2022,186439291,3
2022,183444671,5
2022,183444672,5
2022,183444673,5
2022,183445031,5
2022,186440320,4
2022,186443001,5
2022,186431952,5
2022,186451922,5
2022,186447712,5
2022,186436609,5
2022,186436610,5
2022,186431381,4
2022,186438927,5
2022,186447546,4
2022,186431320,4
2022,186431515,4
2022,186441869,5
2022,186431774,5
2022,186447548,5
2022,186447549,5
2022,186440460,4
2022,186444065,5
2022,186438098,4
2022,186448204,3
2022,186447951,5
2022,186444552,5
2022,186444553,5
2022,186447705,5
2022,186449249,5
2022,186439453,4
2022,186447826,4
2022,186438774,4
2022,186430960,4
2022,186447950,4
2022,186447543,4
2022,186447711,4
2022,186438776,4
2022,186449665,2
2022,186449250,5
2022,186449017,4
2022,186447542,4
2022,186439470,5
2022,186447948,4
2022,186440474,5
2022,188578441,5
2022,186438924,4
2022,186441771,5
2022,186447262,5
2022,186433410,3
2022,186448766,5
2022,186449889,3
2022,186447409,4
2022,186441387,6
2022,186447130,5
2022,186449022,2
2022,186449022,4
2022,186449022,6
2022,186431080,5
2022,186431081,5
2022,186431082,5
2022,183444875,5
2022,186431721,5
2022,188047732,5
2022,188047609,5
2022,188054958,5
2022,182428031,2
2022,188051509,5
2022,188051402,5
2022,188051956,5
2022,188051957,5
2022,188051958,5
2022,188054969,5
2022,178475142,5
2022,178475164,5
2022,178475165,5
2022,178475180,5
2022,178475189,5
2022,178475215,5
2022,178475219,5
2022,178475330,3
2022,178475331,5
2022,178475418,5
2022,178475472,5
2022,178476096,5
2022,178476146,5
2022,178476148,5
2022,178476149,5
2022,182428033,2
2022,178476150,5
2022,178476203,5
2022,186447420,4
2022,178476273,5
2022,178476275,5
2022,178476276,5
2022,178476418,5
2022,178476419,5
2022,178476426,5
2022,178476500,5
2022,178476541,5
2022,178476578,5
2022,178476585,5
2022,178476693,5
2022,178476811,5
2022,178476840,5
2022,178476856,5
2022,178476857,5
2022,178476860,5
2022,178476861,5
2022,178476968,1
2022,178476968,8
2022,178476969,8
2022,178477032,5
2022,178477033,5
2022,178477076,5
2022,178477084,5
2022,178477085,5
2022,178477094,5
2022,178477103,5
2022,178477157,5
2022,178477165,5
2022,178477252,5
2022,178477316,5
2022,178477362,5
2022,178477393,5
2022,178477463,5
2022,178477479,5
2022,178477482,5
2022,178477487,5
2022,178477518,5
2022,178477546,3
2022,178477623,5
2022,188048029,5
2022,186450692,5
2022,188048030,5
2022,178477686,5
2022,178477765,5
2022,186447550,5
2022,178477768,5
2022,178477838,5
2022,186441737,6
2022,178477898,5
2022,186440011,5
2022,186440012,4
2022,178477984,5
2022,186441673,5
2022,178477987,5
2022,178478137,5
2022,186431736,3
2022,186431736,4
2022,186439830,5
2022,178478138,5
2022,178478139,5
2022,178478140,5
2022,178478141,5
2022,178478226,5
2022,186447710,4
2022,186438934,2
2022,188048033,5
2022,186449306,4
2022,186447709,5
2022,178478340,5
2022,186441677,4
2022,186439499,3
2022,178478368,5
2022,188048034,5
2022,186441781,5
2022,186439844,5
2022,188048035,5
2022,178478454,5
2022,178478459,5
2022,178478519,5
2022,178478597,5
2022,178478598,5
2022,178478799,5
2022,178478811,5
2022,178478870,5
2022,178478886,5
2022,178478896,5
2022,178479095,5
2022,178479096,5
2022,178479128,5
2022,178479129,5
2022,178479131,5
2022,178479221,5
2022,178479289,5
2022,178479290,5
2022,188048038,5
2022,188048039,5
2022,178479863,5
2022,178480065,5
2022,178480090,5
2022,178480128,5
2022,188048041,5
2022,178480221,5
2022,178480262,5
2022,178480263,5
2022,178480309,5
2022,178480310,5
2022,178480319,6
2022,178480367,5
2022,178480371,5
2022,188048046,5
2022,188048047,5
2022,188048048,5
2022,178480532,4
2022,178480533,4
2022,178480571,5
2022,178480574,5
2022,186431730,5
2022,178480592,5
2022,186431731,5
2022,178480593,5
2022,178480640,5
2022,178480760,5
2022,186448203,4
2022,186438115,5
2022,178480797,5
2022,178480827,5
2022,178480850,5
2022,178480853,5
2022,178480860,5
2022,178480880,5
2022,178481088,5
2022,186449404,4
2022,186438935,5
2022,186438936,5
2022,186445536,5
2022,178481089,5
2022,178481090,5
2022,178481100,5
2022,178481102,5
2022,186436631,4
2022,178481144,5
2022,178481145,5
2022,178481146,5
2022,186439468,5
2022,186439469,5
2022,178481256,5
2022,186449548,4
2022,186441046,5
2022,188048595,5
2022,186441047,5
2022,186441048,5
2022,188048596,5
2022,188048057,5
2022,178481278,5
2022,188048058,5
2022,188071994,5
2022,188048059,5
2022,178482205,5
2022,178482214,3
2022,178482236,5
2022,186431525,4
2022,178482263,5
2022,186441731,5
2022,178482264,5
2022,178482271,5
2022,186431323,4
2022,178482340,5
2022,186441090,5
2022,178482344,5
2022,178482383,5
2022,188048061,5
2022,188048062,5
2022,178482492,5
2022,186449024,4
2022,186439464,5
2022,188048063,5
2022,178482531,5
2022,178482552,5
2022,186447960,3
2022,178482553,5
2022,178482594,5
2022,178482645,5
2022,178482694,5
2022,178482695,5
2022,178482787,6
2022,186449512,4
2022,183443926,5
2022,186447136,3
2022,186449241,4
2022,186449242,4
2022,186448197,4
2022,186438103,5
2022,186441734,5
2022,178483039,5
2022,186431095,5
2022,186431096,4
2022,178483046,5
2022,186447287,5
2022,178483083,5
2022,178483107,5
2022,178483126,5
2022,178483205,5
2022,186441687,4
2022,178483214,5
2022,178483247,5
2022,186441054,4
2022,178483417,5
2022,186439461,5
2022,186449015,4
2022,186444091,5
2022,178483492,5
2022,186449472,4
2022,178483506,3
2022,186440461,5
2022,178483507,8
2022,186436626,4
2022,178483538,5
2022,178483641,5
2022,186441681,4
2022,186438106,4
2022,186438107,4
2022,186439466,4
2022,178483642,5
2022,178483648,5
2022,178483724,5
2022,186431960,4
2022,186450460,4
2022,178483797,5
2022,186449021,4
2022,178483816,5
2022,188048068,5
2022,188048071,3
2022,186438788,5
2022,178484056,5
2022,178484057,5
2022,178484143,5
2022,186441814,3
2022,186434258,4
2022,178484225,5
2022,188048072,5
2022,186431560,4
2022,188048073,5
2022,188048074,5
2022,188048075,5
2022,178484263,5
2022,186439488,4
2022,178484262,5
2022,178484337,5
2022,186448215,5
2022,186450505,6
2022,178484338,5
2022,178484339,5
2022,186440480,4
2022,178484479,5
2022,186438116,4
2022,186450538,4
2022,186431100,5
2022,178484480,5
2022,186449469,4
2022,178484481,5
2022,178484497,5
2022,186436623,5
2022,186436624,5
2022,178484498,5
2022,183438125,5
2022,188066128,5
2022,186434123,4
2022,178484793,5
2022,178484677,5
2022,178484807,5
2022,186450564,5
2022,183437885,5
2022,178484895,5
2022,178486213,5
2022,186441724,5
2022,178487398,5
2022,178487436,5
2022,186449465,5
2022,178488334,5
2022,186441063,5
2022,186441691,4
2022,183437428,5
2022,183437691,5
2022,186448430,5
2022,188048081,5
2022,183441726,5
2022,186447142,4
2022,183441742,5
2022,186431149,8
2022,183441798,5
2022,186431956,4
2022,183441808,5
2022,183441941,5
2022,186452007,5
2022,186441725,4
2022,183442090,5
2022,186441690,4
2022,183442131,5
2022,186444099,5
2022,188048083,5
2022,186440467,5
2022,186440468,5
2022,188048605,5
2022,186440469,5
2022,186440470,5
2022,186448787,4
2022,183442605,5
2022,183442606,5
2022,183443003,5
2022,183443008,5
2022,183443059,3
2022,183443123,5
2022,183443299,5
2022,186440662,4
2022,183443300,5
2022,186440465,5
2022,183443301,5
2022,186440466,5
2022,183443302,5
2022,183443303,5
2022,183443305,5
2022,186440255,5
2022,183443307,5
2022,186448791,5
2022,183443428,5
2022,186431331,4
2022,186449371,6
2022,183443445,5
2022,186438789,4
2022,183443480,5
2022,186448207,5
2022,186448208,5
2022,183443531,5
2022,186440143,6
2022,186442997,4
2022,183443614,5
2022,186449090,4
2022,186449091,4
2022,186449092,4
2022,186439473,4
2022,186441697,4
2022,186449460,4
2022,183443615,5
2022,186449479,5
2022,183443620,5
2022,186431105,4
2022,183443621,5
2022,183443633,5
2022,188048606,5
2022,183443732,5
2022,183443761,5
2022,188056047,5
2022,188048607,5
2022,183443912,5
2022,183441563,5
2022,183444060,5
2022,183444009,5
2022,188048611,5
2022,183444076,5
2022,176058630,5
2022,186450750,5
2022,186448819,4
2022,186431334,5
2022,186440074,4
2022,186439485,4
2022,186448799,4
2022,186440481,4
2022,186431527,4
2022,186431535,4
2022,186431536,5
2022,186439481,5
2022,186439482,5
2022,186439483,5
2022,186448428,5
2022,186448794,4
2022,186448796,5
2022,186448797,4
2022,186441380,4
2022,186441380,6
2022,186449471,4
2022,186438951,4
2022,186449293,4
2022,186441708,4
2022,186434285,4
2022,186431393,6
2022,186431336,5
2022,186441091,5
2022,186441739,5
2022,186447147,5
2022,186440040,5
2022,186447565,4
2022,186448000,4
2022,186440663,5
2022,186449854,5
2022,186449855,5
2022,186449856,5
2022,186441738,3
2022,186441744,4
2022,186441745,4
2022,186441746,4
2022,186444046,4
2022,186431970,4
2022,186441087,4
2022,186440030,4
2022,186441971,4
2022,186440049,4
2022,186431345,4
2022,186441747,5
2022,186436634,5
2022,186431108,4
2022,186447999,4
2022,186443245,4
2022,186448237,2
2022,186449037,4
2022,186436673,5
2022,186440264,4
2022,186449121,4
2022,186441719,4
2022,186436642,4
2022,186436643,5
2022,186442019,4
2022,186436488,5
2022,186440328,5
2022,186441751,4
2022,186441760,5
2022,186440660,4
2022,186441962,5
2022,186451999,4
2022,186435364,4
2022,186449270,4
2022,186449487,4
2022,186432020,5
2022,186448227,5
2022,186448228,5
2022,186431632,5
2022,186440495,4
2022,186444048,4
2022,186448441,4
2022,186450467,4
2022,186448035,6
2022,186441773,5
2022,186441774,4
2022,186449093,5
2022,186449266,5
2022,186450513,5
2022,186450514,5
2022,186448805,5
2022,186438125,5
2022,186431746,5
2022,186436641,4
2022,186431350,5
2022,186431351,3
2022,186447964,5
2022,186447969,5
2022,186440300,5
2022,186440676,4
2022,186447970,4
2022,186448442,5
2022,186442920,4
2022,186437539,3
2022,186440286,4
2022,186450477,5
2022,186441772,5
2022,186440072,5
2022,186431753,5
2022,186431982,4
2022,186440511,5
2022,186450476,4
2022,186441203,5
2022,186441128,4
2022,186436645,5
2022,186431124,4
2022,186450628,4
2022,186449491,5
2022,186441841,6
2022,186440729,4
2022,186431543,5
2022,186450480,5
2022,186437668,5
2022,186450475,5
2022,186442017,4
2022,186440503,4
2022,186437579,5
2022,186436646,5
2022,186437913,6
2022,186450469,5
2022,186449278,4
2022,186447967,4
2022,186440505,4
2022,186449046,4
2022,186440516,4
2022,186447966,5
2022,186435379,5
2022,186447965,5
2022,186449489,5
2022,186440672,5
2022,186444205,6
2022,186435988,4
2022,186435989,5
2022,186435990,5
2022,186435991,5
2022,186440048,4
2022,186448478,4
2022,186449047,4
2022,186447994,3
2022,186449485,4
2022,186440692,4
2022,186431976,4
2022,186431977,4
2022,186431978,4
2022,186441723,5
2022,186449334,5
2022,186449335,5
2022,186431538,5
2022,186449287,5
2022,186440041,4
2022,186449076,4
2022,186441722,5
2022,186450487,4
2022,186440273,5
2022,186440274,4
2022,186440665,4
2022,186431118,5
2022,186438145,4
2022,186448263,5
2022,186448018,4
2022,186441974,5
2022,186440061,4
2022,186441856,5
2022,186441857,5
2022,186436902,5
2022,186449497,4
2022,186449490,5
2022,186444003,1
2022,186453773,5
2022,186441981,4
2022,186441777,4
2022,186436657,4
2022,186441995,4
2022,186441780,5
2022,188578436,5
2022,186449496,4
2022,186431136,5
2022,176058631,5
2022,176058634,5
2022,186449494,4
2022,186440517,6
2022,186441778,4
2022,186440327,6
2022,186448255,4
2022,186442068,5
2022,186442069,5
2022,186444025,5
2022,186444026,4
